win_id	chr	win_start	n_cpgs	mean_delta	sd_delta	mean_ctrl_entropy	mean_ctrl_beta	z_score	p_value	fdr
chr1:112926000	chr1	112926000	19	0.0871376289079258	0.0909306909032481	0.00944246518416101	0.00119617224880383	4.17707283224689	0.0000295284498031229	0.0157525494435644
chr1:113153000	chr1	113153000	7	0.114470272735417	0.0611481509318107	0.671383770205779	0.798521630874572	4.95288687478685	0.000000731204875594681	0.000944736721307638
chr1:113157000	chr1	113157000	14	0.310042982657049	0.231005516150176	0.272443317516865	0.940185464598058	5.02184811691689	0.000000511766462596455	0.000719535716775319
chr1:113983000	chr1	113983000	10	-0.145752174733184	0.121332218694499	0.785417872911198	0.640740662316749	-3.79873417826655	0.000145436973627186	0.0461157692790653
chr1:114323000	chr1	114323000	7	-0.220912856700921	0.071275900842845	0.506496470076756	0.876189566735785	-8.20025384928063	0.000000000000000239879942561098	0.0000000000018023402402794
chr1:116346000	chr1	116346000	9	0.386758429101605	0.118091726753414	0.29041981965316	0.0579123165496388	9.82520384114263	0.0000000000000000000000876964331687175	0.000000000000000000923647805276033
chr1:116726000	chr1	116726000	12	0.0673809800261916	0.0595799605323765	0.539292038064111	0.847722947379943	3.91766895534371	0.0000894093770081363	0.033507127540044
chr1:116739000	chr1	116739000	17	0.254121148026593	0.0849771135639123	0.015692061368364	0.00267379679144385	12.3300061754725	0.0000000000000000000000000000000000624419393308641	0.00000000000000000000000000000100901127281388
chr1:117010000	chr1	117010000	13	-0.157073812315161	0.0994379748820445	0.593722573021574	0.848038066827706	-5.69538634517367	0.0000000123092862175977	0.000030633528517487
chr1:117805000	chr1	117805000	24	-0.127861211080952	0.166192616989051	0.407004493634424	0.863592492285431	-3.769057022109	0.000163865452362698	0.0496827110299594
chr1:118024000	chr1	118024000	5	-0.24841047099983	0.146087583057749	0.248410474466028	0.0449675324675325	-3.80225812387342	0.000143383225130848	0.0457252942449516
chr1:118548000	chr1	118548000	5	0.133912850513162	0.0760967041679684	0.565362485179246	0.854769968593498	3.93496985292882	0.0000832071398364217	0.0318421284552577
chr1:119999000	chr1	119999000	5	0.189032555096996	0.105343286096562	0.346621728943071	0.928963675213675	4.0124972252138	0.0000600797854529036	0.0258021022448331
chr1:120022000	chr1	120022000	15	-0.146763593705575	0.107815706695028	0.399277148540017	0.905335452742585	-5.27207928858717	0.00000013488677740649	0.000240719024585508
chr1:121455000	chr1	121455000	5	-0.300255642321356	0.117132593750231	0.553349001442907	0.871071551427589	-5.73189754757815	0.00000000993132569603066	0.0000254678268453856
chr1:121816000	chr1	121816000	14	0.151499389277214	0.149615883697016	0.00000000346619761090596	0	3.78876089205048	0.000151400544191726	0.0472599262609125
chr1:121846000	chr1	121846000	16	0.147818328914349	0.149050024362737	0.193805897729674	0.963261092083049	3.96694544791511	0.0000727996470623321	0.0292194598391682
chr1:122026000	chr1	122026000	25	0.109804050148197	0.14494244594091	0.00000000346619761090596	0	3.78785004749271	0.000151956510377964	0.0473457714549826
chr1:122653000	chr1	122653000	5	0.158660042777509	0.0887828681621458	0.00000000346619761090596	0	3.99598084976939	0.0000644269421700685	0.0270460405514585
chr1:123059000	chr1	123059000	12	-0.143438447158139	0.102570159345183	0.707623656065998	0.775365741511575	-4.84434614946024	0.00000127029304124125	0.00145969881171831
chr1:123289000	chr1	123289000	11	0.254759739478758	0.19210259298222	0.0289833885706248	0.0042306178669815	4.39839178858941	0.0000109055978283674	0.00770327677598598
chr1:123381000	chr1	123381000	22	-0.212125541780071	0.254498908959694	0.664248583227485	0.641039124446745	-3.90947445823394	0.0000924971344287427	0.0343118120163421
chr1:123399000	chr1	123399000	6	0.294835923164376	0.123289122539853	0.418421363234166	0.912890211640212	5.8577557753459	0.00000000469163906677567	0.000013177038018069
chr1:123598000	chr1	123598000	29	-0.127400490823644	0.179697970770367	0.136017124957669	0.0265544389459406	-3.81792090725315	0.000134581053731195	0.0439581902803963
chr1:123603000	chr1	123603000	16	-0.507313985975406	0.40617569000126	0.602626236243002	0.346308352109438	-4.99600540814083	0.000000585300196861443	0.000800426834169845
chr1:123777000	chr1	123777000	20	0.318124417432446	0.304633924181916	0.2862427676659	0.0747471861603222	4.67018126488552	0.00000300934074720961	0.0029097389684952
chr1:124095000	chr1	124095000	27	-0.250203860448384	0.302042968433097	0.397559901658257	0.911324564063642	-4.30434584318886	0.0000167479862281125	0.0105030708465669
chr1:124105000	chr1	124105000	17	0.217352133026865	0.237538759786049	0.23724342305897	0.952450481961131	3.77271399088822	0.000161481363214414	0.0491325269941579
chr1:124212000	chr1	124212000	5	-0.50854634172557	0.121653436204942	0.508546345191768	0.116666666666667	-9.34740707111257	0.0000000000000000000089822682778407	0.0000000000000000861436771396319
chr1:124395000	chr1	124395000	12	-0.391081355446865	0.232280201021801	0.78123766025461	0.746107480482481	-5.83237636739687	0.00000000546434907111533	0.0000150956930108153
chr1:124418000	chr1	124418000	10	-0.146662862913999	0.114519437395881	0.679788333416719	0.425343541262659	-4.04986878660617	0.0000512463590045234	0.0230791385132062
chr1:124626000	chr1	124626000	7	-0.295201163449648	0.183490028295155	0.407117203778795	0.0875832500832501	-4.25651940043503	0.0000207634027078627	0.012295655555046
chr1:125579000	chr1	125579000	5	-0.82608520604421	0.0386670863646581	0.826085209510408	0.260828754578755	-47.7714472329652	0	0
chr1:125705000	chr1	125705000	8	-0.185474520977724	0.12691248239451	0.185474524443921	0.0313387393856144	-4.13356634575916	0.0000357177125714952	0.0180317254255712
chr1:125894000	chr1	125894000	6	-0.215831179435678	0.0792478820131181	0.636181083432538	0.834568621236578	-6.67117210921771	0.0000000000253768400493924	0.000000119740213743617
chr1:125945000	chr1	125945000	5	0.107597360714654	0.0463938444973912	0.412085844338104	0.898471274612248	5.18592531755071	0.000000214944938407101	0.000350212103851827
chr1:125967000	chr1	125967000	15	0.14655987191764	0.13697187380208	0.486362246767697	0.862010877717029	4.14409124591162	0.0000341163892463805	0.0174596135354467
chr1:126901000	chr1	126901000	6	-0.20646446280608	0.133897151373637	0.374010271795582	0.9213458994709	-3.77702272755224	0.000158714253490205	0.048517957290964
chr1:127004000	chr1	127004000	5	-0.181843411960592	0.0720852696210938	0.768326573518856	0.753401072611599	-5.64073953724102	0.0000000169321331708251	0.0000401881284971869
chr1:127213000	chr1	127213000	24	-0.171959619200132	0.189833878290785	0.530813947560057	0.857035054590498	-4.43770445187254	0.00000909233446714479	0.00675835455353989
chr1:127262000	chr1	127262000	13	-0.462381546026005	0.437968418876153	0.462381549492202	0.172280497280497	-3.80653102180982	0.000140929622481104	0.0452117329890624
chr1:127402000	chr1	127402000	7	-0.173181712604577	0.110080486643996	0.3614990145626	0.917695796267225	-4.16237025421038	0.0000314961107363314	0.0164772395050794
chr1:127496000	chr1	127496000	25	-0.162906580577894	0.177295212927059	0.181205712266993	0.0346937410415671	-4.59421825012602	0.00000434374577175383	0.00393492970980549
chr1:127900000	chr1	127900000	29	0.167532426253691	0.183111057667788	0.226358232306638	0.953148478811044	4.927008436334	0.00000083498151017077	0.00104339165678936
chr1:127986000	chr1	127986000	13	0.0573702125416468	0.0453213226319591	0.80072058471307	0.629553583633877	4.56410428890066	0.00000501631396539165	0.00433505442942803
chr1:128734000	chr1	128734000	16	0.182645560824877	0.182910097866442	0.00000000346619761090596	0	3.99421492755948	0.0000649089645921133	0.0271613968503417
chr1:128763000	chr1	128763000	10	-0.263880080657673	0.176934564665951	0.525335286097432	0.869326879475873	-4.71621859529051	0.000002402682911649	0.00244543159527377
chr10:503000	chr10	503000	9	-0.260289076347524	0.200330808238114	0.682111333531595	0.79175200344318	-3.89788887645494	0.0000970349223574661	0.0355148719038897
chr10:3702000	chr10	3702000	22	-0.318965592847402	0.329964062048706	0.382320855162515	0.116978219468193	-4.53407329950995	0.00000578569359972356	0.00483351676331409
chr10:3819000	chr10	3819000	11	-0.220178332468437	0.189636972834217	0.310129480395157	0.940757989619564	-3.85077289966195	0.00011774564558501	0.0404328658847254
chr10:4108000	chr10	4108000	8	0.318646686047178	0.190322193078978	0.101490373187563	0.981150793650794	4.73549046196793	0.0000021852598268137	0.00225100778113703
chr10:4549000	chr10	4549000	32	0.107016476306139	0.14191202965549	0.0204079825205972	0.00330172544846458	4.26585829423842	0.0000199135150554473	0.011978786610516
chr10:4626000	chr10	4626000	11	0.461928619208688	0.222027145721107	0.0443564451576674	0.0065409736462368	6.90025494345006	0.00000000000519092951091848	0.0000000268567081605227
chr10:6918000	chr10	6918000	5	0.160828061228558	0.0895009372652509	0.125065802596168	0.0182186234817814	4.01808616294992	0.0000586727441205868	0.0253615247681461
chr10:9519000	chr10	9519000	22	0.119926901099019	0.137191330207197	0.743565800147264	0.666567594172573	4.10016453730777	0.000041285649985289	0.0198943708011832
chr10:9840000	chr10	9840000	21	0.225098104139121	0.247296429945556	0.0480585573083969	0.00896722325293754	4.17122520222258	0.0000302966259395651	0.01601423341615
chr10:10059000	chr10	10059000	5	-0.091984364105586	0.0317005179720987	0.952980269969284	0.570107655502392	-6.48832587493411	0.0000000000867953898566213	0.000000363069732546303
chr10:10436000	chr10	10436000	8	-0.151295060874468	0.103474469654235	0.71969434409473	0.716204657757988	-4.13558103218513	0.0000354057648245774	0.0179500367569862
chr10:10471000	chr10	10471000	8	-0.152606384577303	0.079831588800915	0.918250887942046	0.570297410403968	-5.40683260888509	0.0000000641490436270496	0.000129132353229324
chr10:11315000	chr10	11315000	16	0.280799328309838	0.288380413811175	0.0256724035127194	0.00404858299595142	3.89484604171072	0.0000982611215181848	0.0358258413726376
chr10:11392000	chr10	11392000	15	-0.147320288038487	0.142724147192304	0.694685800531855	0.778421453869402	-3.9977048968649	0.0000639596199154733	0.0269265206296612
chr10:11679000	chr10	11679000	30	0.117982483921225	0.152992421778178	0.228943928571984	0.956113500842988	4.22384763134475	0.0000240166452379233	0.0136204514770213
chr10:11818000	chr10	11818000	25	0.0880906462914324	0.0867607016449532	0.00000000346619761090596	0	5.07664441511329	0.000000384158837965568	0.000571452500125827
chr10:11879000	chr10	11879000	45	0.085804430558779	0.147976719335301	0.0496819066935342	0.00944240944240944	3.88975793682808	0.000100344263332266	0.036287001917925
chr10:12123000	chr10	12123000	7	-0.118964204246046	0.0677813023004105	0.716858759824944	0.201081033228698	-4.64360655035432	0.00000342379291737991	0.00323620034053895
chr10:12871000	chr10	12871000	12	0.0972959449163293	0.0844064911486539	0.713799648918674	0.776285457443674	3.9930938408211	0.0000652167432357198	0.0272515196147584
chr10:13099000	chr10	13099000	25	0.123553052377362	0.135597660666607	0.121054503753422	0.0208282417989688	4.5558696134567	0.00000521692915285337	0.00446913521003489
chr10:13723000	chr10	13723000	25	0.193902364466858	0.231161475441271	0.117065025484543	0.977644644828855	4.19408909068243	0.000027397029670416	0.0149261337970085
chr10:13768000	chr10	13768000	12	-0.194902335327002	0.146836585226278	0.566322329683827	0.852734989712388	-4.59804682572773	0.00000426470157317998	0.00388154572441919
chr10:13809000	chr10	13809000	11	-0.19627789618035	0.16157280970705	0.509343370583171	0.874200620715394	-4.02902033733804	0.0000560097732721774	0.0246318421839419
chr10:13983000	chr10	13983000	6	-0.158095570368223	0.0796888521375164	0.664640361382639	0.816499327832812	-4.85956903141418	0.00000117641558221542	0.00137671083879815
chr10:13991000	chr10	13991000	6	0.123764891052124	0.0619584055496607	0.471533235791078	0.881512415967064	4.89297341433142	0.000000993238278608581	0.00119190715305242
chr10:14328000	chr10	14328000	13	-0.120295765815422	0.0740542604000258	0.686938756091458	0.762980060565631	-5.85695609578405	0.00000000471427688577225	0.0000132091686799799
chr10:14385000	chr10	14385000	12	0.163979308449566	0.141242034106818	0.266268972103613	0.928926087641424	4.02175592302583	0.0000577658992484134	0.0250993122847902
chr10:14890000	chr10	14890000	16	0.149343794546737	0.136422634900178	0.00000000346619761090596	0	4.37885676833653	0.0000119303507050462	0.00821032409736372
chr10:15260000	chr10	15260000	19	-0.147930033947889	0.133020845095118	0.670940598431733	0.78215565172202	-4.84745130157839	0.00000125057717480867	0.00144628146816174
chr10:16779000	chr10	16779000	12	-0.158465341468971	0.115106630531625	0.390830755692326	0.916203332671385	-4.76896980469948	0.00000185170409737127	0.00195376479342147
chr10:16880000	chr10	16880000	12	0.227694190074435	0.154027690894661	0.00000000346619761090596	0	5.12087019556608	0.00000030412894482073	0.000468963254925979
chr10:16994000	chr10	16994000	13	-0.268235561133534	0.130725870493062	0.460108708863143	0.0990460927960928	-7.39820714845529	0.0000000000001380354079873	0.000000000822371040431248
chr10:17167000	chr10	17167000	7	-0.18322531696405	0.0942565040322431	0.640937605852249	0.661695687119333	-5.14307874618427	0.000000270272267892936	0.000423398197774414
chr10:17467000	chr10	17467000	8	0.28224636880024	0.170543875780486	0.115396085701308	0.0315178571428571	4.68098477135149	0.0000028550014931556	0.00278793022877293
chr10:17649000	chr10	17649000	16	0.21507802480343	0.222096400454241	0.355853757232826	0.924632450882451	3.87359766954427	0.000107240399659042	0.0379433195819432
chr10:19472000	chr10	19472000	9	0.340687288092825	0.0342058474663235	0.403190333615634	0.0804555983896983	29.8797410379825	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000360790394271041	0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017023837027216
chr10:19476000	chr10	19476000	10	0.147882930250258	0.110183665876517	0.00000000346619761090596	0	4.24424875439091	0.0000219326947758423	0.0127701220849821
chr10:19911000	chr10	19911000	5	0.117616597966287	0.0485697654472403	0.539868912644771	0.867709409061633	5.41486469850399	0.0000000613350678231626	0.000124530351188686
chr10:20909000	chr10	20909000	6	0.216418033893881	0.036583716165005	0.181505743489194	0.970622482522637	14.4904293425351	0.0000000000000000000000000000000000000000000000139269574569411	0.000000000000000000000000000000000000000000309972292119137
chr10:23130000	chr10	23130000	11	-0.100272062937779	0.0825958073425547	0.896310519119569	0.65191175545293	-4.02641272504606	0.0000566342463772311	0.0248537746822008
chr10:23171000	chr10	23171000	15	-0.153199493881943	0.119082289114002	0.75702824744322	0.735795438126035	-4.98259726838256	0.000000627364363104424	0.000847711543378699
chr10:24024000	chr10	24024000	24	0.192217717301539	0.192041959167609	0.00000000346619761090596	0	4.90346306559375	0.000000941616542287153	0.00113923143305571
chr10:24183000	chr10	24183000	17	0.181046943647185	0.175458408296318	0.427178487732094	0.884725308395197	4.25443088821328	0.0000209581377584416	0.0123737034137891
chr10:24268000	chr10	24268000	5	-0.248354583532688	0.0912298673733729	0.702475096551196	0.746538461538462	-6.08723598193925	0.00000000114876590939527	0.00000379582182298811
chr10:24411000	chr10	24411000	33	-0.239590074021055	0.228512982888481	0.427013824639647	0.899603387303922	-6.02302841748958	0.00000000171183372765275	0.00000544289761090961
chr10:24485000	chr10	24485000	14	0.1790085301272	0.169207458065627	0.134447431706161	0.977273446263139	3.95838692161078	0.0000754576502708178	0.0298397701735716
chr10:25589000	chr10	25589000	18	0.264361580023694	0.184757586857799	0.0171968604486491	0.00308641975308642	6.07060968155485	0.00000000127425551886414	0.00000411818786141929
chr10:26921000	chr10	26921000	20	0.130116010615202	0.146292433568587	0.0175859678610693	0.00264945652173913	3.97762533029802	0.0000696069361340278	0.0284116967506429
chr10:27330000	chr10	27330000	5	-0.441277447115297	0.159798659071582	0.441277450581495	0.0965732959850607	-6.17481006674387	0.000000000662430565323071	0.00000231188463283126
chr10:27348000	chr10	27348000	7	0.415953700415053	0.216256464871574	0.33061506307687	0.0639128728414443	5.0889116719301	0.000000360124290722473	0.000541159459804247
chr10:27543000	chr10	27543000	22	-0.139177769710295	0.165140983348073	0.318596581448178	0.936969620327362	-3.95299574479532	0.000077178810124764	0.0302363816599749
chr10:30759000	chr10	30759000	27	0.124987996666495	0.145061793831554	0.00000000346619761090596	0	4.47710361587012	0.0000075662532408989	0.00589908209800556
chr10:31860000	chr10	31860000	7	0.225939421107623	0.150996823370711	0.228509537756887	0.956057329491675	3.95888804990992	0.0000752995197358808	0.0298173978440725
chr10:31977000	chr10	31977000	26	0.104468086418283	0.117610612416033	0.0308347786967481	0.00482660052498109	4.52922402368092	0.00000592007041808633	0.00492067774244315
chr10:32160000	chr10	32160000	13	-0.211727107355674	0.0872954393353139	0.211727110821872	0.0349985248339023	-8.74493499075312	0.00000000000000000223144085560702	0.0000000000000192135364491387
chr10:32507000	chr10	32507000	25	0.0995307460160837	0.125852824053895	0.00000000346619761090596	0	3.95425159364961	0.0000767745890958021	0.0301681937254428
chr10:33873000	chr10	33873000	9	-0.156465159820687	0.106920929467729	0.250611194624104	0.951386943666355	-4.3901178356641	0.0000113289253374731	0.00791696577933374
chr10:33976000	chr10	33976000	6	-0.1385703870163	0.0690751195705797	0.742028569675964	0.762301395901778	-4.91387845232901	0.000000892921194912991	0.00110112406148907
chr10:34012000	chr10	34012000	18	-0.211498385600738	0.15095153776316	0.626659710999943	0.825368612988629	-5.94436909558088	0.00000000277523643408107	0.00000822544516986721
chr10:34399000	chr10	34399000	30	0.111477701039256	0.147776625916502	0.00000000346619761090596	0	4.13183418821035	0.0000359879992685586	0.0181233040860485
chr10:36213000	chr10	36213000	16	-0.149897840336726	0.0889970303716733	0.149897843802924	0.0232283563313354	-6.7372063859082	0.0000000000161460766707989	0.0000000796914272321525
chr10:36638000	chr10	36638000	10	-0.133544278218152	0.106305909112121	0.835090926018911	0.704982500239775	-3.97253634515431	0.0000711113817863219	0.0288621720674451
chr10:36716000	chr10	36716000	25	-0.112730125108307	0.139298418058155	0.686919553015871	0.749682671027832	-4.04635338576653	0.0000520216814496453	0.0233241611149038
chr10:37013000	chr10	37013000	5	0.334610183104979	0.131249833591476	0.274873086004275	0.947023809523809	5.70066334495511	0.0000000119342115421745	0.0000299528650076414
chr10:37068000	chr10	37068000	6	-0.153090110161638	0.0416581823939025	0.548160229235851	0.867531826543807	-9.00165664974782	0.000000000000000000222336951594421	0.00000000000000201748720905202
chr10:37148000	chr10	37148000	8	-0.138710507590895	0.101071092343649	0.273528690526377	0.94497655392159	-3.88174851047857	0.00010370809834615	0.0370715911149041
chr10:37408000	chr10	37408000	7	-0.176544696585853	0.113042705073967	0.442683727100737	0.897077378902466	-4.13200800660147	0.000035960789147715	0.0181233040860485
chr10:37441000	chr10	37441000	8	-0.0853272788108578	0.0536161773338219	0.924007227160869	0.564970928727868	-4.50129050355048	0.00000675421166693121	0.00543109060719636
chr10:38374000	chr10	38374000	9	0.276936982205389	0.17184298757218	0.393315051628745	0.900014654009752	4.8347096285625	0.00000133340125950549	0.00151095881569561
chr10:38930000	chr10	38930000	12	0.179208606089143	0.159561463085761	0.23772721630756	0.951116901570641	3.89064382962145	0.0000999785942143265	0.0361937676144228
chr10:39377000	chr10	39377000	13	0.143339071173267	0.116152329377488	0.432160550277214	0.894142770489509	4.44947056733552	0.0000086082225153185	0.00643908690662176
chr10:39478000	chr10	39478000	7	0.088914875993469	0.0485867685658767	0.497469769498791	0.880783600689364	4.84178422802302	0.00000128678450127955	0.00147370681571251
chr10:39984000	chr10	39984000	13	-0.126396764801657	0.112735834407565	0.55023083023271	0.848114340992576	-4.04245924944832	0.0000528935072130358	0.0236163103225392
chr10:39989000	chr10	39989000	23	-0.189804193980456	0.197764717526277	0.585608618026239	0.840300291882963	-4.60278733302104	0.00000416873848806845	0.00380613890405093
chr10:40003000	chr10	40003000	20	-0.231255126410793	0.223866728971798	0.525870152325223	0.858382042639302	-4.61973233070272	0.00000384235413882846	0.00356330316949604
chr10:41673000	chr10	41673000	9	-0.250430390228557	0.152929085444526	0.702159593166733	0.560309443642777	-4.91267680377385	0.000000898413052092391	0.00110509583203574
chr10:42386000	chr10	42386000	25	-0.0843146078161042	0.096882584281068	0.0843146112823018	0.0128981467722887	-4.35138102692933	0.0000135282722069446	0.0089446815990053
chr10:42560000	chr10	42560000	20	-0.126961477257944	0.138572837342336	0.394147086545733	0.91330151232157	-4.0974046446233	0.0000417808186566841	0.0200103658484029
chr10:43087000	chr10	43087000	24	-0.13150597688319	0.145771013009244	0.380926241455719	0.918612709855431	-4.41956922491345	0.00000988978389172367	0.00715278771559716
chr10:45210000	chr10	45210000	18	-0.203629307505623	0.214075168332326	0.814604571188173	0.652045726577573	-4.03561978646744	0.0000544583461098688	0.024163577186473
chr10:45839000	chr10	45839000	17	-0.172917500022473	0.189205782830326	0.580474469840108	0.841757972905335	-3.76815711679256	0.000164457184643189	0.0498195040076999
chr10:45852000	chr10	45852000	35	-0.152955455516986	0.199328211878481	0.466444515418505	0.888986256549065	-4.53973208092841	0.0000056325752888991	0.00471896597646764
chr10:46477000	chr10	46477000	5	-0.415642593255718	0.119300927798763	0.468995593589281	0.1	-7.79042636140938	0.0000000000000066783453127236	0.0000000000447608885007973
chr10:46720000	chr10	46720000	9	0.167254526114224	0.128505463493851	0.562503036397164	0.857277446782091	3.90460891467606	0.0000943778814788421	0.0347824442019884
chr10:46738000	chr10	46738000	23	-0.164491794769318	0.186123494533655	0.632046327561342	0.795200474362564	-4.23844897527611	0.0000225069320915545	0.0129951568090794
chr10:48579000	chr10	48579000	15	0.0977868882611092	0.0997329822071639	0.00000000346619761090596	0	3.79740965657715	0.000146216040157402	0.0462238380149131
chr10:48789000	chr10	48789000	28	0.126016351052779	0.153578733809731	0.217012386872188	0.960334171071389	4.34185017342993	0.0000141287872020559	0.00924382367613773
chr10:48955000	chr10	48955000	6	-0.247804094715825	0.0913859608215864	0.64181313101213	0.821016035921246	-6.6420879396467	0.0000000000309270338151225	0.000000144770549825511
chr10:49320000	chr10	49320000	17	0.144423822588994	0.155783469276611	0.359035649936634	0.920700720088388	3.82245098375974	0.000132131749372484	0.0435378174096421
chr10:49470000	chr10	49470000	12	-0.144986929668962	0.12762068345548	0.495902725140282	0.880929884020127	-3.93548634626552	0.0000830283847964118	0.0317890380726803
chr10:49672000	chr10	49672000	12	-0.12274168759587	0.107276604349109	0.570476125837989	0.831609210369252	-3.96348934444176	0.0000738621618558857	0.0294654572981406
chr10:49800000	chr10	49800000	8	0.0539383641456095	0.0376663511197505	0.695722712801622	0.706253958749784	4.05031885697799	0.0000511478903739575	0.0230462664594416
chr10:49852000	chr10	49852000	42	0.131695308498825	0.221767467634201	0.247721064104148	0.943791399484861	3.84854981067604	0.000118819138953918	0.040720962089471
chr10:49949000	chr10	49949000	6	-0.458299627929786	0.170993465895916	0.562247467529413	0.137566137566138	-6.56516453335523	0.0000000000519754398611956	0.000000229630413275294
chr10:50505000	chr10	50505000	21	-0.205813030859647	0.178697364278051	0.575153662190735	0.850078876068482	-5.27793902687383	0.000000130644917972936	0.000234926049975842
chr10:50805000	chr10	50805000	29	-0.158272629180779	0.211461759473543	0.416009836507392	0.901569898382435	-4.0306303830959	0.0000556274611938523	0.0245122605158585
chr10:50888000	chr10	50888000	18	0.167133963947987	0.187672476878481	0.254845791022148	0.950508155927851	3.77833429514759	0.000157880851798858	0.0483990562057745
chr10:51958000	chr10	51958000	10	0.205225439862703	0.129156592562979	0.444010056284741	0.871679647487964	5.02475182178253	0.000000504083971244623	0.000712983259284837
chr10:52102000	chr10	52102000	6	-0.28548381560169	0.124020990821637	0.887772977774816	0.669018642388208	-5.63847840123002	0.00000001715593338	0.0000406375487743956
chr10:52737000	chr10	52737000	18	-0.182900531951168	0.203740454770333	0.554439234910858	0.800337763961455	-3.80867530420756	0.000139713277385888	0.0449696130818205
chr10:53083000	chr10	53083000	10	-0.27123611238386	0.201493164228732	0.556425468866517	0.861754302199349	-4.25683869775715	0.0000207337833405491	0.012295655555046
chr10:54846000	chr10	54846000	19	-0.195334048193822	0.2020147673188	0.195334051660019	0.0386637120189752	-4.21474819692717	0.0000250057022620158	0.0140439857575166
chr10:56046000	chr10	56046000	11	-0.103543138185208	0.0828145655100914	0.103543141651406	0.015219182038404	-4.14677945674193	0.0000337184565819904	0.0172934780311757
chr10:57264000	chr10	57264000	5	0.375196472098467	0.209741204132569	0.00000000346619761090596	0	4	0.0000633424836662396	0.0267622220361223
chr10:57576000	chr10	57576000	9	-0.162259428503047	0.0613871057301452	0.162259431969244	0.0246024920689523	-7.92965036744027	0.00000000000000219763719803597	0.0000000000154308273165737
chr10:59005000	chr10	59005000	7	-0.281503892761007	0.192038303800195	0.787884830856573	0.725636534518114	-3.87833717859292	0.0001051728816277	0.0373709967832361
chr10:59147000	chr10	59147000	20	-0.193999463736857	0.210472833001358	0.715733315275897	0.713106371505172	-4.1221090848463	0.000037541933884638	0.0187094438491468
chr11:1867000	chr11	1867000	8	-0.217118088605199	0.161096174388036	0.40630861767588	0.894762590350826	-3.81202529120765	0.00013783276926508	0.0447045447108173
chr11:2396000	chr11	2396000	17	-0.133915958243193	0.124655561559756	0.152124398514339	0.0247918441882857	-4.42940237790998	0.00000944945744569777	0.00693375222311865
chr11:4187000	chr11	4187000	18	0.209205657879568	0.200648818818705	0.0111456879576708	0.00173611111111111	4.42357169766039	0.00000970823930648727	0.00706044572068916
chr11:5333000	chr11	5333000	7	0.113098956002355	0.0657772195919388	0.751909301240038	0.649027683696258	4.549169347376	0.00000538580883679371	0.00457724294370852
chr11:5351000	chr11	5351000	7	0.147226362135571	0.0883964463983405	0.345438677972383	0.92637305298796	4.40656108378095	0.0000105024700534511	0.00748124047519445
chr11:6064000	chr11	6064000	8	-0.0853083964561127	0.0574330472383907	0.871869713403135	0.604461459135839	-4.20121505138915	0.0000265486252197615	0.0146548038513618
chr11:6906000	chr11	6906000	53	-0.10451667015092	0.195571832399689	0.113946193970589	0.0227250978237178	-3.89060548558624	0.0000999943953654639	0.0361937676144228
chr11:7035000	chr11	7035000	18	-0.156132161994014	0.162321789129167	0.466993073689179	0.882093996169389	-4.08086102671397	0.0000448691777911704	0.0210553399791148
chr11:7427000	chr11	7427000	17	-0.214970043002707	0.175065856235563	0.57176026350255	0.204272819095474	-5.06291867930598	0.000000412886004270083	0.000606583966641612
chr11:7716000	chr11	7716000	5	-0.347369797069463	0.123806511216344	0.347369800535661	0.0678968253968254	-6.27384191628112	0.000000000352246157265554	0.00000129849051337422
chr11:7880000	chr11	7880000	15	0.299607215174642	0.230831347581403	0.00000000346619761090596	0	5.02693315675317	0.000000498385974226995	0.000707333844969389
chr11:8170000	chr11	8170000	12	0.145639673742657	0.127243184164699	0.25156248264961	0.914579825188222	3.96493244295941	0.0000734167367913025	0.0293721821090599
chr11:8185000	chr11	8185000	6	0.194785163271048	0.119072972571045	0.145974796009048	0.976447245564893	4.0069904124893	0.0000614973584246053	0.0262174107127544
chr11:8486000	chr11	8486000	37	0.114576692309979	0.177037693427025	0.276695920387644	0.940417905921675	3.93669165779055	0.000082612644895228	0.031663554772561
chr11:9230000	chr11	9230000	8	0.315287989571101	0.138905089674608	0.611930821823614	0.842012945631367	6.41998866923166	0.000000000136284488661787	0.000000541293080133688
chr11:10142000	chr11	10142000	35	-0.0669295231617517	0.103587172255649	0.0767161042964897	0.011908177063929	-3.82248487189632	0.000132113586157445	0.0435378174096421
chr11:10439000	chr11	10439000	11	-0.196215399045738	0.129734517797359	0.726843654542158	0.761624016146802	-5.0161889663093	0.000000527064915967172	0.0007384048019455
chr11:10971000	chr11	10971000	20	0.187164258329214	0.177328954536373	0.422202299285007	0.891949808042199	4.72017675485263	0.00000235639792739969	0.00240246886734412
chr11:10987000	chr11	10987000	10	-0.191533312039648	0.136240596209672	0.668553075408372	0.74936584550715	-4.44567574343924	0.00000876160197717007	0.00653723572796416
chr11:11127000	chr11	11127000	15	-0.145009698924224	0.141585761426022	0.356090860711928	0.920879691356874	-3.96664285529526	0.0000728920929498819	0.0292466134617798
chr11:11131000	chr11	11131000	12	-0.237322375842807	0.158918950335564	0.476749402292443	0.892921450825863	-5.17313274300818	0.000000230201347909498	0.000370464316810845
