gene_id	motif	present	canonical_pos	expr_decile
LOC_00007787	Inr	FALSE	0	D06
LOC_00007787	DPE	TRUE	30	D06
LOC_00007787	BRE	FALSE	-35	D06
LOC_00007788	TATA	FALSE	-30	D01
LOC_00007788	Inr	TRUE	0	D01
LOC_00007788	DPE	FALSE	30	D01
LOC_00007788	BRE	FALSE	-35	D01
LOC_00007789	TATA	FALSE	-30	D10
LOC_00007789	Inr	TRUE	0	D10
LOC_00007789	DPE	FALSE	30	D10
LOC_00007789	BRE	FALSE	-35	D10
LOC_00007790	TATA	FALSE	-30	D10
LOC_00007790	Inr	TRUE	0	D10
LOC_00007790	DPE	TRUE	30	D10
LOC_00007790	BRE	TRUE	-35	D10
LOC_00007791	TATA	FALSE	-30	D10
LOC_00007791	Inr	TRUE	0	D10
LOC_00007791	DPE	TRUE	30	D10
LOC_00007791	BRE	FALSE	-35	D10
LOC_00007793	TATA	FALSE	-30	D03
LOC_00007793	Inr	TRUE	0	D03
LOC_00007793	DPE	TRUE	30	D03
LOC_00007793	BRE	FALSE	-35	D03
LOC_00007797	TATA	FALSE	-30	D10
LOC_00007797	Inr	TRUE	0	D10
LOC_00007797	DPE	TRUE	30	D10
LOC_00007797	BRE	FALSE	-35	D10
LOC_00007798	TATA	FALSE	-30	D10
LOC_00007798	Inr	TRUE	0	D10
LOC_00007798	DPE	TRUE	30	D10
LOC_00007798	BRE	FALSE	-35	D10
LOC_00007802	TATA	FALSE	-30	D10
LOC_00007802	Inr	FALSE	0	D10
LOC_00007802	DPE	TRUE	30	D10
LOC_00007802	BRE	FALSE	-35	D10
LOC_00007803	TATA	FALSE	-30	D01
LOC_00007803	Inr	TRUE	0	D01
LOC_00007803	DPE	TRUE	30	D01
LOC_00007803	BRE	FALSE	-35	D01
LOC_00007804	TATA	TRUE	-30	D08
LOC_00007804	Inr	TRUE	0	D08
LOC_00007804	DPE	TRUE	30	D08
LOC_00007804	BRE	FALSE	-35	D08
LOC_00007805	TATA	FALSE	-30	D05
LOC_00007805	Inr	TRUE	0	D05
LOC_00007805	DPE	TRUE	30	D05
LOC_00007805	BRE	FALSE	-35	D05
LOC_00007807	TATA	FALSE	-30	D07
LOC_00007807	Inr	TRUE	0	D07
LOC_00007807	DPE	TRUE	30	D07
LOC_00007807	BRE	FALSE	-35	D07
LOC_00007809	TATA	TRUE	-30	D04
LOC_00007809	Inr	TRUE	0	D04
LOC_00007809	DPE	TRUE	30	D04
LOC_00007809	BRE	FALSE	-35	D04
LOC_00007810	TATA	TRUE	-30	D09
LOC_00007810	Inr	TRUE	0	D09
LOC_00007810	DPE	TRUE	30	D09
LOC_00007810	BRE	FALSE	-35	D09
LOC_00007811	TATA	TRUE	-30	D10
LOC_00007811	Inr	TRUE	0	D10
LOC_00007811	DPE	TRUE	30	D10
LOC_00007811	BRE	FALSE	-35	D10
LOC_00007813	TATA	FALSE	-30	D03
LOC_00007813	Inr	TRUE	0	D03
LOC_00007813	DPE	FALSE	30	D03
LOC_00007813	BRE	FALSE	-35	D03
LOC_00007814	TATA	FALSE	-30	D02
LOC_00007814	Inr	TRUE	0	D02
LOC_00007814	DPE	TRUE	30	D02
LOC_00007814	BRE	FALSE	-35	D02
LOC_00007815	TATA	FALSE	-30	D10
LOC_00007815	Inr	TRUE	0	D10
LOC_00007815	DPE	TRUE	30	D10
LOC_00007815	BRE	FALSE	-35	D10
LOC_00007816	TATA	FALSE	-30	D09
LOC_00007816	Inr	TRUE	0	D09
LOC_00007816	DPE	TRUE	30	D09
LOC_00007816	BRE	FALSE	-35	D09
LOC_00007818	TATA	FALSE	-30	D10
LOC_00007818	Inr	TRUE	0	D10
LOC_00007818	DPE	TRUE	30	D10
LOC_00007818	BRE	FALSE	-35	D10
LOC_00007819	TATA	FALSE	-30	D09
LOC_00007819	Inr	TRUE	0	D09
LOC_00007819	DPE	TRUE	30	D09
LOC_00007819	BRE	FALSE	-35	D09
LOC_00007820	TATA	TRUE	-30	D08
LOC_00007820	Inr	TRUE	0	D08
LOC_00007820	DPE	TRUE	30	D08
LOC_00007820	BRE	FALSE	-35	D08
LOC_00007821	TATA	FALSE	-30	D10
LOC_00007821	Inr	FALSE	0	D10
LOC_00007821	DPE	TRUE	30	D10
LOC_00007821	BRE	FALSE	-35	D10
LOC_00007822	TATA	FALSE	-30	D08
LOC_00007822	Inr	FALSE	0	D08
LOC_00007822	DPE	TRUE	30	D08
LOC_00007822	BRE	FALSE	-35	D08
LOC_00007823	TATA	FALSE	-30	D10
LOC_00007823	Inr	FALSE	0	D10
LOC_00007823	DPE	TRUE	30	D10
LOC_00007823	BRE	FALSE	-35	D10
LOC_00007824	TATA	FALSE	-30	D06
LOC_00007824	Inr	TRUE	0	D06
LOC_00007824	DPE	TRUE	30	D06
LOC_00007824	BRE	FALSE	-35	D06
LOC_00007825	TATA	FALSE	-30	D04
LOC_00007825	Inr	TRUE	0	D04
LOC_00007825	DPE	TRUE	30	D04
LOC_00007825	BRE	FALSE	-35	D04
LOC_00007827	TATA	TRUE	-30	D05
LOC_00007827	Inr	TRUE	0	D05
LOC_00007827	DPE	TRUE	30	D05
LOC_00007827	BRE	FALSE	-35	D05
LOC_00007828	TATA	FALSE	-30	D10
LOC_00007828	Inr	TRUE	0	D10
LOC_00007828	DPE	TRUE	30	D10
LOC_00007828	BRE	FALSE	-35	D10
LOC_00007829	TATA	FALSE	-30	D10
LOC_00007829	Inr	TRUE	0	D10
LOC_00007829	DPE	TRUE	30	D10
LOC_00007829	BRE	FALSE	-35	D10
LOC_00007830	TATA	FALSE	-30	D06
LOC_00007830	Inr	TRUE	0	D06
LOC_00007830	DPE	TRUE	30	D06
LOC_00007830	BRE	FALSE	-35	D06
LOC_00007831	TATA	FALSE	-30	D04
LOC_00007831	Inr	FALSE	0	D04
LOC_00007831	DPE	TRUE	30	D04
LOC_00007831	BRE	FALSE	-35	D04
LOC_00007832	TATA	FALSE	-30	D10
LOC_00007832	Inr	TRUE	0	D10
LOC_00007832	DPE	TRUE	30	D10
LOC_00007832	BRE	FALSE	-35	D10
LOC_00007833	TATA	FALSE	-30	D03
LOC_00007833	Inr	TRUE	0	D03
LOC_00007833	DPE	TRUE	30	D03
LOC_00007833	BRE	FALSE	-35	D03
LOC_00007837	TATA	FALSE	-30	D06
LOC_00007837	Inr	TRUE	0	D06
LOC_00007837	DPE	TRUE	30	D06
LOC_00007837	BRE	FALSE	-35	D06
LOC_00007838	TATA	FALSE	-30	D06
LOC_00007838	Inr	TRUE	0	D06
LOC_00007838	DPE	TRUE	30	D06
LOC_00007838	BRE	FALSE	-35	D06
LOC_00007839	TATA	FALSE	-30	D08
LOC_00007839	Inr	TRUE	0	D08
LOC_00007839	DPE	TRUE	30	D08
LOC_00007839	BRE	FALSE	-35	D08
LOC_00007841	TATA	FALSE	-30	D04
LOC_00007841	Inr	TRUE	0	D04
LOC_00007841	DPE	TRUE	30	D04
LOC_00007841	BRE	FALSE	-35	D04
LOC_00007843	TATA	FALSE	-30	D09
LOC_00007843	Inr	FALSE	0	D09
LOC_00007843	DPE	TRUE	30	D09
LOC_00007843	BRE	FALSE	-35	D09
LOC_00007844	TATA	FALSE	-30	D10
LOC_00007844	Inr	TRUE	0	D10
LOC_00007844	DPE	TRUE	30	D10
LOC_00007844	BRE	FALSE	-35	D10
LOC_00007845	TATA	FALSE	-30	D07
LOC_00007845	Inr	TRUE	0	D07
LOC_00007845	DPE	TRUE	30	D07
LOC_00007845	BRE	FALSE	-35	D07
LOC_00007846	TATA	TRUE	-30	D05
LOC_00007846	Inr	TRUE	0	D05
LOC_00007846	DPE	TRUE	30	D05
LOC_00007846	BRE	FALSE	-35	D05
LOC_00007849	TATA	FALSE	-30	D05
LOC_00007849	Inr	TRUE	0	D05
LOC_00007849	DPE	TRUE	30	D05
LOC_00007849	BRE	FALSE	-35	D05
LOC_00007851	TATA	FALSE	-30	D07
LOC_00007851	Inr	TRUE	0	D07
LOC_00007851	DPE	TRUE	30	D07
LOC_00007851	BRE	FALSE	-35	D07
LOC_00007852	TATA	FALSE	-30	D03
LOC_00007852	Inr	TRUE	0	D03
LOC_00007852	DPE	TRUE	30	D03
LOC_00007852	BRE	FALSE	-35	D03
LOC_00007855	TATA	FALSE	-30	D07
LOC_00007855	Inr	TRUE	0	D07
LOC_00007855	DPE	TRUE	30	D07
LOC_00007855	BRE	FALSE	-35	D07
LOC_00007857	TATA	FALSE	-30	D01
LOC_00007857	Inr	FALSE	0	D01
LOC_00007857	DPE	TRUE	30	D01
LOC_00007857	BRE	FALSE	-35	D01
LOC_00007858	TATA	FALSE	-30	D02
LOC_00007858	Inr	TRUE	0	D02
LOC_00007858	DPE	FALSE	30	D02
LOC_00007858	BRE	FALSE	-35	D02
LOC_00007859	TATA	FALSE	-30	D04
LOC_00007859	Inr	TRUE	0	D04
LOC_00007859	DPE	TRUE	30	D04
LOC_00007859	BRE	FALSE	-35	D04
LOC_00007860	TATA	FALSE	-30	D04
LOC_00007860	Inr	TRUE	0	D04
LOC_00007860	DPE	TRUE	30	D04
LOC_00007860	BRE	FALSE	-35	D04
LOC_00007861	TATA	FALSE	-30	D08
LOC_00007861	Inr	TRUE	0	D08
LOC_00007861	DPE	TRUE	30	D08
LOC_00007861	BRE	FALSE	-35	D08
LOC_00007862	TATA	FALSE	-30	D01
LOC_00007862	Inr	FALSE	0	D01
LOC_00007862	DPE	TRUE	30	D01
LOC_00007862	BRE	FALSE	-35	D01
LOC_00007863	TATA	FALSE	-30	D03
LOC_00007863	Inr	TRUE	0	D03
LOC_00007863	DPE	TRUE	30	D03
LOC_00007863	BRE	FALSE	-35	D03
LOC_00007865	TATA	FALSE	-30	D04
LOC_00007865	Inr	TRUE	0	D04
LOC_00007865	DPE	TRUE	30	D04
LOC_00007865	BRE	FALSE	-35	D04
LOC_00007866	TATA	FALSE	-30	D06
LOC_00007866	Inr	FALSE	0	D06
LOC_00007866	DPE	FALSE	30	D06
LOC_00007866	BRE	FALSE	-35	D06
LOC_00007867	TATA	FALSE	-30	D06
LOC_00007867	Inr	TRUE	0	D06
LOC_00007867	DPE	TRUE	30	D06
LOC_00007867	BRE	FALSE	-35	D06
LOC_00007868	TATA	FALSE	-30	D05
LOC_00007868	Inr	TRUE	0	D05
LOC_00007868	DPE	TRUE	30	D05
LOC_00007868	BRE	FALSE	-35	D05
LOC_00007869	TATA	FALSE	-30	D10
LOC_00007869	Inr	TRUE	0	D10
LOC_00007869	DPE	TRUE	30	D10
LOC_00007869	BRE	FALSE	-35	D10
LOC_00007873	TATA	FALSE	-30	D05
LOC_00007873	Inr	TRUE	0	D05
LOC_00007873	DPE	TRUE	30	D05
LOC_00007873	BRE	FALSE	-35	D05
LOC_00007876	TATA	FALSE	-30	D04
LOC_00007876	Inr	TRUE	0	D04
LOC_00007876	DPE	TRUE	30	D04
LOC_00007876	BRE	FALSE	-35	D04
LOC_00007878	TATA	FALSE	-30	D05
LOC_00007878	Inr	FALSE	0	D05
LOC_00007878	DPE	TRUE	30	D05
LOC_00007878	BRE	FALSE	-35	D05
LOC_00007879	TATA	FALSE	-30	D03
LOC_00007879	Inr	FALSE	0	D03
LOC_00007879	DPE	TRUE	30	D03
LOC_00007879	BRE	TRUE	-35	D03
LOC_00007881	TATA	FALSE	-30	D10
LOC_00007881	Inr	TRUE	0	D10
LOC_00007881	DPE	TRUE	30	D10
LOC_00007881	BRE	FALSE	-35	D10
LOC_00007882	TATA	FALSE	-30	D03
LOC_00007882	Inr	TRUE	0	D03
LOC_00007882	DPE	TRUE	30	D03
LOC_00007882	BRE	FALSE	-35	D03
LOC_00007884	TATA	FALSE	-30	D10
LOC_00007884	Inr	FALSE	0	D10
LOC_00007884	DPE	TRUE	30	D10
LOC_00007884	BRE	FALSE	-35	D10
LOC_00007886	TATA	FALSE	-30	D02
LOC_00007886	Inr	FALSE	0	D02
LOC_00007886	DPE	TRUE	30	D02
LOC_00007886	BRE	FALSE	-35	D02
LOC_00007887	TATA	FALSE	-30	D09
LOC_00007887	Inr	TRUE	0	D09
LOC_00007887	DPE	TRUE	30	D09
LOC_00007887	BRE	FALSE	-35	D09
LOC_00007889	TATA	TRUE	-30	D09
LOC_00007889	Inr	TRUE	0	D09
LOC_00007889	DPE	TRUE	30	D09
LOC_00007889	BRE	FALSE	-35	D09
LOC_00007891	TATA	FALSE	-30	D08
LOC_00007891	Inr	TRUE	0	D08
LOC_00007891	DPE	TRUE	30	D08
LOC_00007891	BRE	FALSE	-35	D08
LOC_00007894	TATA	FALSE	-30	D06
LOC_00007894	Inr	TRUE	0	D06
LOC_00007894	DPE	FALSE	30	D06
LOC_00007894	BRE	TRUE	-35	D06
LOC_00007895	TATA	TRUE	-30	D07
LOC_00007895	Inr	TRUE	0	D07
LOC_00007895	DPE	TRUE	30	D07
LOC_00007895	BRE	FALSE	-35	D07
LOC_00007896	TATA	FALSE	-30	D09
LOC_00007896	Inr	FALSE	0	D09
LOC_00007896	DPE	TRUE	30	D09
LOC_00007896	BRE	FALSE	-35	D09
LOC_00007897	TATA	FALSE	-30	D08
LOC_00007897	Inr	TRUE	0	D08
LOC_00007897	DPE	TRUE	30	D08
LOC_00007897	BRE	FALSE	-35	D08
LOC_00007898	TATA	FALSE	-30	D06
LOC_00007898	Inr	FALSE	0	D06
LOC_00007898	DPE	TRUE	30	D06
LOC_00007898	BRE	FALSE	-35	D06
LOC_00007899	TATA	FALSE	-30	D09
LOC_00007899	Inr	TRUE	0	D09
LOC_00007899	DPE	TRUE	30	D09
LOC_00007899	BRE	FALSE	-35	D09
LOC_00007900	TATA	TRUE	-30	D09
LOC_00007900	Inr	TRUE	0	D09
LOC_00007900	DPE	TRUE	30	D09
LOC_00007900	BRE	FALSE	-35	D09
LOC_00007901	TATA	FALSE	-30	D05
LOC_00007901	Inr	TRUE	0	D05
LOC_00007901	DPE	TRUE	30	D05
LOC_00007901	BRE	FALSE	-35	D05
LOC_00007902	TATA	FALSE	-30	D09
LOC_00007902	Inr	TRUE	0	D09
LOC_00007902	DPE	TRUE	30	D09
LOC_00007902	BRE	FALSE	-35	D09
LOC_00007903	TATA	TRUE	-30	D05
LOC_00007903	Inr	TRUE	0	D05
LOC_00007903	DPE	TRUE	30	D05
LOC_00007903	BRE	FALSE	-35	D05
LOC_00007904	TATA	FALSE	-30	D01
LOC_00007904	Inr	TRUE	0	D01
LOC_00007904	DPE	TRUE	30	D01
LOC_00007904	BRE	FALSE	-35	D01
LOC_00007905	TATA	FALSE	-30	D09
LOC_00007905	Inr	TRUE	0	D09
LOC_00007905	DPE	TRUE	30	D09
LOC_00007905	BRE	FALSE	-35	D09
LOC_00007906	TATA	TRUE	-30	D10
LOC_00007906	Inr	TRUE	0	D10
LOC_00007906	DPE	TRUE	30	D10
LOC_00007906	BRE	FALSE	-35	D10
LOC_00007907	TATA	FALSE	-30	D07
LOC_00007907	Inr	FALSE	0	D07
LOC_00007907	DPE	TRUE	30	D07
LOC_00007907	BRE	FALSE	-35	D07
LOC_00007908	TATA	FALSE	-30	D10
LOC_00007908	Inr	TRUE	0	D10
LOC_00007908	DPE	TRUE	30	D10
LOC_00007908	BRE	FALSE	-35	D10
LOC_00007909	TATA	FALSE	-30	D10
LOC_00007909	Inr	TRUE	0	D10
LOC_00007909	DPE	TRUE	30	D10
LOC_00007909	BRE	FALSE	-35	D10
LOC_00007910	TATA	FALSE	-30	D10
LOC_00007910	Inr	TRUE	0	D10
LOC_00007910	DPE	TRUE	30	D10
LOC_00007910	BRE	FALSE	-35	D10
LOC_00007911	TATA	FALSE	-30	D04
LOC_00007911	Inr	TRUE	0	D04
LOC_00007911	DPE	TRUE	30	D04
LOC_00007911	BRE	FALSE	-35	D04
LOC_00007912	TATA	FALSE	-30	D05
LOC_00007912	Inr	FALSE	0	D05
LOC_00007912	DPE	TRUE	30	D05
LOC_00007912	BRE	FALSE	-35	D05
LOC_00007913	TATA	FALSE	-30	D05
LOC_00007913	Inr	TRUE	0	D05
LOC_00007913	DPE	TRUE	30	D05
LOC_00007913	BRE	FALSE	-35	D05
LOC_00007914	TATA	FALSE	-30	D10
LOC_00007914	Inr	FALSE	0	D10
LOC_00007914	DPE	TRUE	30	D10
LOC_00007914	BRE	FALSE	-35	D10
LOC_00007915	TATA	FALSE	-30	D10
LOC_00007915	Inr	FALSE	0	D10
LOC_00007915	DPE	FALSE	30	D10
LOC_00007915	BRE	FALSE	-35	D10
LOC_00007916	TATA	TRUE	-30	D07
LOC_00007916	Inr	TRUE	0	D07
LOC_00007916	DPE	TRUE	30	D07
LOC_00007916	BRE	FALSE	-35	D07
LOC_00007917	TATA	FALSE	-30	D09
LOC_00007917	Inr	TRUE	0	D09
LOC_00007917	DPE	TRUE	30	D09
LOC_00007917	BRE	FALSE	-35	D09
LOC_00007918	TATA	FALSE	-30	D10
LOC_00007918	Inr	TRUE	0	D10
LOC_00007918	DPE	TRUE	30	D10
LOC_00007918	BRE	FALSE	-35	D10
LOC_00007919	TATA	FALSE	-30	D01
LOC_00007919	Inr	FALSE	0	D01
LOC_00007919	DPE	TRUE	30	D01
LOC_00007919	BRE	FALSE	-35	D01
LOC_00007920	TATA	FALSE	-30	D04
LOC_00007920	Inr	TRUE	0	D04
LOC_00007920	DPE	TRUE	30	D04
LOC_00007920	BRE	FALSE	-35	D04
LOC_00007921	TATA	FALSE	-30	D10
LOC_00007921	Inr	TRUE	0	D10
LOC_00007921	DPE	TRUE	30	D10
LOC_00007921	BRE	FALSE	-35	D10
LOC_00007922	TATA	FALSE	-30	D10
LOC_00007922	Inr	TRUE	0	D10
LOC_00007922	DPE	FALSE	30	D10
LOC_00007922	BRE	FALSE	-35	D10
LOC_00007923	TATA	FALSE	-30	D09
LOC_00007923	Inr	TRUE	0	D09
LOC_00007923	DPE	TRUE	30	D09
LOC_00007923	BRE	FALSE	-35	D09
LOC_00007924	TATA	TRUE	-30	D03
LOC_00007924	Inr	TRUE	0	D03
LOC_00007924	DPE	TRUE	30	D03
LOC_00007924	BRE	FALSE	-35	D03
LOC_00007926	TATA	FALSE	-30	D09
LOC_00007926	Inr	TRUE	0	D09
LOC_00007926	DPE	TRUE	30	D09
LOC_00007926	BRE	FALSE	-35	D09
LOC_00007927	TATA	FALSE	-30	D08
LOC_00007927	Inr	TRUE	0	D08
LOC_00007927	DPE	TRUE	30	D08
LOC_00007927	BRE	FALSE	-35	D08
LOC_00007928	TATA	FALSE	-30	D07
LOC_00007928	Inr	TRUE	0	D07
LOC_00007928	DPE	TRUE	30	D07
LOC_00007928	BRE	FALSE	-35	D07
LOC_00007929	TATA	FALSE	-30	D10
LOC_00007929	Inr	TRUE	0	D10
LOC_00007929	DPE	TRUE	30	D10
LOC_00007929	BRE	FALSE	-35	D10
LOC_00007930	TATA	FALSE	-30	D05
LOC_00007930	Inr	TRUE	0	D05
LOC_00007930	DPE	TRUE	30	D05
LOC_00007930	BRE	FALSE	-35	D05
LOC_00007933	TATA	FALSE	-30	D02
LOC_00007933	Inr	FALSE	0	D02
LOC_00007933	DPE	TRUE	30	D02
LOC_00007933	BRE	FALSE	-35	D02
LOC_00007934	TATA	FALSE	-30	D06
LOC_00007934	Inr	TRUE	0	D06
LOC_00007934	DPE	TRUE	30	D06
LOC_00007934	BRE	FALSE	-35	D06
LOC_00007935	TATA	FALSE	-30	D06
LOC_00007935	Inr	TRUE	0	D06
LOC_00007935	DPE	TRUE	30	D06
LOC_00007935	BRE	FALSE	-35	D06
LOC_00007936	TATA	FALSE	-30	D06
LOC_00007936	Inr	TRUE	0	D06
LOC_00007936	DPE	TRUE	30	D06
LOC_00007936	BRE	FALSE	-35	D06
LOC_00007937	TATA	FALSE	-30	D07
LOC_00007937	Inr	FALSE	0	D07
LOC_00007937	DPE	TRUE	30	D07
LOC_00007937	BRE	FALSE	-35	D07
LOC_00007938	TATA	FALSE	-30	D09
LOC_00007938	Inr	TRUE	0	D09
LOC_00007938	DPE	TRUE	30	D09
LOC_00007938	BRE	FALSE	-35	D09
LOC_00007939	TATA	FALSE	-30	D05
LOC_00007939	Inr	TRUE	0	D05
LOC_00007939	DPE	TRUE	30	D05
LOC_00007939	BRE	FALSE	-35	D05
LOC_00007942	TATA	TRUE	-30	D10
LOC_00007942	Inr	FALSE	0	D10
LOC_00007942	DPE	TRUE	30	D10
LOC_00007942	BRE	FALSE	-35	D10
LOC_00007943	TATA	TRUE	-30	D04
LOC_00007943	Inr	TRUE	0	D04
LOC_00007943	DPE	TRUE	30	D04
LOC_00007943	BRE	FALSE	-35	D04
LOC_00007944	TATA	FALSE	-30	D07
LOC_00007944	Inr	TRUE	0	D07
LOC_00007944	DPE	TRUE	30	D07
LOC_00007944	BRE	FALSE	-35	D07
LOC_00007945	TATA	FALSE	-30	D01
LOC_00007945	Inr	TRUE	0	D01
LOC_00007945	DPE	TRUE	30	D01
LOC_00007945	BRE	FALSE	-35	D01
LOC_00007946	TATA	FALSE	-30	D03
LOC_00007946	Inr	TRUE	0	D03
LOC_00007946	DPE	TRUE	30	D03
LOC_00007946	BRE	FALSE	-35	D03
LOC_00007947	TATA	FALSE	-30	D08
LOC_00007947	Inr	TRUE	0	D08
LOC_00007947	DPE	TRUE	30	D08
LOC_00007947	BRE	FALSE	-35	D08
LOC_00007948	TATA	FALSE	-30	D07
LOC_00007948	Inr	TRUE	0	D07
LOC_00007948	DPE	TRUE	30	D07
LOC_00007948	BRE	TRUE	-35	D07
LOC_00007949	TATA	FALSE	-30	D08
LOC_00007949	Inr	TRUE	0	D08
LOC_00007949	DPE	TRUE	30	D08
LOC_00007949	BRE	FALSE	-35	D08
LOC_00007950	TATA	FALSE	-30	D07
LOC_00007950	Inr	TRUE	0	D07
LOC_00007950	DPE	TRUE	30	D07
LOC_00007950	BRE	FALSE	-35	D07
LOC_00007952	TATA	FALSE	-30	D03
LOC_00007952	Inr	TRUE	0	D03
LOC_00007952	DPE	TRUE	30	D03
LOC_00007952	BRE	FALSE	-35	D03
LOC_00007953	TATA	FALSE	-30	D08
LOC_00007953	Inr	TRUE	0	D08
LOC_00007953	DPE	TRUE	30	D08
LOC_00007953	BRE	FALSE	-35	D08
LOC_00007954	TATA	FALSE	-30	D04
LOC_00007954	Inr	TRUE	0	D04
LOC_00007954	DPE	FALSE	30	D04
LOC_00007954	BRE	FALSE	-35	D04
LOC_00007955	TATA	FALSE	-30	D05
LOC_00007955	Inr	TRUE	0	D05
LOC_00007955	DPE	TRUE	30	D05
LOC_00007955	BRE	FALSE	-35	D05
LOC_00007958	TATA	FALSE	-30	D10
LOC_00007958	Inr	TRUE	0	D10
LOC_00007958	DPE	TRUE	30	D10
LOC_00007958	BRE	FALSE	-35	D10
LOC_00007959	TATA	FALSE	-30	D10
LOC_00007959	Inr	FALSE	0	D10
LOC_00007959	DPE	TRUE	30	D10
LOC_00007959	BRE	FALSE	-35	D10
LOC_00007960	TATA	FALSE	-30	D02
LOC_00007960	Inr	FALSE	0	D02
LOC_00007960	DPE	TRUE	30	D02
LOC_00007960	BRE	FALSE	-35	D02
LOC_00007961	TATA	FALSE	-30	D10
LOC_00007961	Inr	TRUE	0	D10
LOC_00007961	DPE	TRUE	30	D10
LOC_00007961	BRE	TRUE	-35	D10
LOC_00007962	TATA	FALSE	-30	D07
LOC_00007962	Inr	TRUE	0	D07
LOC_00007962	DPE	TRUE	30	D07
LOC_00007962	BRE	FALSE	-35	D07
LOC_00007964	TATA	FALSE	-30	D07
LOC_00007964	Inr	TRUE	0	D07
LOC_00007964	DPE	TRUE	30	D07
LOC_00007964	BRE	FALSE	-35	D07
LOC_00007965	TATA	FALSE	-30	D03
LOC_00007965	Inr	TRUE	0	D03
LOC_00007965	DPE	TRUE	30	D03
LOC_00007965	BRE	FALSE	-35	D03
LOC_00007966	TATA	FALSE	-30	D07
LOC_00007966	Inr	FALSE	0	D07
LOC_00007966	DPE	TRUE	30	D07
LOC_00007966	BRE	FALSE	-35	D07
LOC_00007967	TATA	FALSE	-30	D08
LOC_00007967	Inr	FALSE	0	D08
LOC_00007967	DPE	TRUE	30	D08
LOC_00007967	BRE	FALSE	-35	D08
LOC_00007969	TATA	TRUE	-30	D03
LOC_00007969	Inr	TRUE	0	D03
LOC_00007969	DPE	FALSE	30	D03
LOC_00007969	BRE	FALSE	-35	D03
LOC_00007970	TATA	FALSE	-30	D05
LOC_00007970	Inr	TRUE	0	D05
LOC_00007970	DPE	TRUE	30	D05
LOC_00007970	BRE	FALSE	-35	D05
LOC_00007971	TATA	FALSE	-30	D04
LOC_00007971	Inr	FALSE	0	D04
LOC_00007971	DPE	TRUE	30	D04
LOC_00007971	BRE	FALSE	-35	D04
LOC_00007972	TATA	FALSE	-30	D04
LOC_00007972	Inr	FALSE	0	D04
LOC_00007972	DPE	TRUE	30	D04
LOC_00007972	BRE	FALSE	-35	D04
LOC_00007973	TATA	FALSE	-30	D06
LOC_00007973	Inr	FALSE	0	D06
LOC_00007973	DPE	TRUE	30	D06
LOC_00007973	BRE	FALSE	-35	D06
LOC_00007974	TATA	FALSE	-30	D09
LOC_00007974	Inr	FALSE	0	D09
LOC_00007974	DPE	TRUE	30	D09
LOC_00007974	BRE	FALSE	-35	D09
LOC_00007975	TATA	FALSE	-30	D10
LOC_00007975	Inr	TRUE	0	D10
LOC_00007975	DPE	TRUE	30	D10
LOC_00007975	BRE	FALSE	-35	D10
LOC_00007976	TATA	FALSE	-30	D04
LOC_00007976	Inr	TRUE	0	D04
LOC_00007976	DPE	TRUE	30	D04
LOC_00007976	BRE	FALSE	-35	D04
LOC_00007977	TATA	FALSE	-30	D06
LOC_00007977	Inr	TRUE	0	D06
LOC_00007977	DPE	TRUE	30	D06
LOC_00007977	BRE	FALSE	-35	D06
LOC_00007978	TATA	FALSE	-30	D04
LOC_00007978	Inr	TRUE	0	D04
LOC_00007978	DPE	TRUE	30	D04
LOC_00007978	BRE	TRUE	-35	D04
LOC_00007979	TATA	FALSE	-30	D08
LOC_00007979	Inr	TRUE	0	D08
LOC_00007979	DPE	TRUE	30	D08
LOC_00007979	BRE	FALSE	-35	D08
LOC_00007982	TATA	TRUE	-30	D06
LOC_00007982	Inr	TRUE	0	D06
LOC_00007982	DPE	TRUE	30	D06
LOC_00007982	BRE	FALSE	-35	D06
LOC_00007983	TATA	FALSE	-30	D06
LOC_00007983	Inr	FALSE	0	D06
LOC_00007983	DPE	TRUE	30	D06
LOC_00007983	BRE	FALSE	-35	D06
LOC_00007984	TATA	FALSE	-30	D10
LOC_00007984	Inr	TRUE	0	D10
LOC_00007984	DPE	TRUE	30	D10
LOC_00007984	BRE	FALSE	-35	D10
LOC_00007985	TATA	TRUE	-30	D02
LOC_00007985	Inr	TRUE	0	D02
LOC_00007985	DPE	TRUE	30	D02
LOC_00007985	BRE	FALSE	-35	D02
LOC_00007986	TATA	FALSE	-30	D03
LOC_00007986	Inr	TRUE	0	D03
LOC_00007986	DPE	TRUE	30	D03
LOC_00007986	BRE	FALSE	-35	D03
LOC_00007987	TATA	FALSE	-30	D08
LOC_00007987	Inr	TRUE	0	D08
LOC_00007987	DPE	TRUE	30	D08
LOC_00007987	BRE	FALSE	-35	D08
LOC_00007988	TATA	FALSE	-30	D06
LOC_00007988	Inr	FALSE	0	D06
LOC_00007988	DPE	TRUE	30	D06
LOC_00007988	BRE	FALSE	-35	D06
LOC_00007989	TATA	FALSE	-30	D09
LOC_00007989	Inr	TRUE	0	D09
LOC_00007989	DPE	TRUE	30	D09
LOC_00007989	BRE	FALSE	-35	D09
LOC_00007990	TATA	FALSE	-30	D10
LOC_00007990	Inr	TRUE	0	D10
LOC_00007990	DPE	TRUE	30	D10
LOC_00007990	BRE	FALSE	-35	D10
LOC_00007991	TATA	FALSE	-30	D10
LOC_00007991	Inr	TRUE	0	D10
