chr	pos	mu1	mu2	diff	diff.se	stat	phi1	phi2	pval	fdr	postprob.overThreshold
chr11	26789209	0.453838852697002	0.145918968085376	0.307919884611626	0.0358845310758694	8.58085295752094	0.447325809417513	0.224011279239812	0.00000000000000000941722006357585	0.000000000001112441056365	0.999999996566328
chr13	12120950	0.588394572292227	0.188999350701297	0.39939522159093	0.0516963294620439	7.72579457278821	0.077184230491572	0.0538646786681074	0.0000000000000111157767997157	0.000000000634024667894149	0.999999996510336
chr11	45044816	0.497104885458577	0.107915640659346	0.389189244799231	0.0499404079411778	7.79307300127858	0.046218554099104	0.0471876373055993	0.00000000000000653988111626244	0.000000000395174537834955	0.999999996495034
chr16	29224950	0.131317410560025	0.431499723568963	-0.300182313008938	0.0346086742442516	-8.67361491198402	0.326678182483086	0.501279240514641	0.00000000000000000418614294033624	0.000000000000535133542296149	0.99999999635635
chr11	45044819	0.497104885458577	0.107915640659346	0.389189244799231	0.0500057938520051	7.78288303853465	0.0623870370852727	0.0309908781161308	0.0000000000000070890167597558	0.000000000424324657422512	0.9999999963335
chr12	36857321	0.154282328906579	0.497886502763808	-0.343604173857229	0.0421532143179614	-8.15131608387975	0.0709971148370722	0.372308434756152	0.000000000000000359984838636914	0.0000000000287977320410487	0.9999999962431
chr7	55646279	0.116348866654529	0.469343491116127	-0.352994624461598	0.0438160607576685	-8.05628389128564	0.122219598473214	0.0351395793044763	0.00000000000000078648853785061	0.0000000000595462362964352	0.99999999612979
chr9	24665312	0.24633539304771	0.639327610768855	-0.392992217721145	0.0507793814766571	-7.73920844037458	0.0626029755019296	0.190728027935279	0.0000000000000100037661398307	0.000000000577066864143423	0.999999996034193
chr18	8799908	0.513137486349584	0.261438769247879	0.251698717101705	0.0263345259587689	9.55774626419254	0.989475163503282	0.700280735509722	0.00000000000000000000120348863351034	0.000000000000000283478048010154	0.999999995805498
chr11	45044788	0.497104885458577	0.107915640659346	0.389189244799231	0.05024480205156	7.74586084347301	0.0550096754349186	0.0671149610869278	0.00000000000000949364381439506	0.000000000552653204947769	0.999999995683403
chr18	38829661	0.497622136659202	0.802343316152123	-0.304721179492921	0.0356298832446844	-8.55240465988284	0.286019253473201	0.0480918942715505	0.0000000000000000120550285996987	0.0000000000014003136634232	0.999999995424869
chr1	47765637	0.697547313757804	0.296828296020648	0.400719017737156	0.0523681728446544	7.65195720931211	0.0745190783818147	0.989475163503282	0.0000000000000197943112704829	0.00000000106233930468984	0.999999995332811
chr29	20425148	0.133608382339231	0.526135984387088	-0.392527602047857	0.050967126528716	-7.70158391854204	0.162582216776676	0.524879601758518	0.0000000000000134389871416857	0.000000000751374302743887	0.999999995253154
chr11	45044775	0.497104885458577	0.107915640659346	0.389189244799231	0.0503944772624456	7.72285508136937	0.0779541637217121	0.0608230751341773	0.0000000000000113752480027841	0.000000000645927918436808	0.999999995224362
chr27	5290492	0.0514211217860893	0.444168982454141	-0.392747860668051	0.0510308667949054	-7.69628041488138	0.0637143752668995	0.0353917737766719	0.0000000000000140084210660234	0.00000000077808117046114	0.999999995172539
chr5	64635402	0.437928759668933	0.134117794670917	0.303810964998016	0.0355725885244069	8.54059200076392	0.224398638945115	0.670711610704719	0.0000000000000000133535922598929	0.00000000000151653098903433	0.999999994961825
chr12	35020780	0.0495851871615951	0.49509819469161	-0.445513007530015	0.0603500115472951	-7.38215281335738	0.110493174239667	0.0448923885560569	0.000000000000155750276371482	0.00000000654899482914533	0.999999994832951
chr7	60543106	0.145609811328734	0.588560611435609	-0.442950800106875	0.060041823700457	-7.37737085263622	0.15493990187061	0.160956564863389	0.000000000000161445848192151	0.0000000067549866948648	0.999999994412769
chr6	69245249	0.65616771694483	0.345992157242077	0.310175559702753	0.0368456635500868	8.4182378553479	0.0333134772032135	0.0372673972518054	0.0000000000000000382189229078367	0.0000000000039317928493729	0.999999994155951
chr9	24665466	0.287716756533878	0.669583354347217	-0.38186659781334	0.0494211776860198	-7.72678061699371	0.0984299021322214	0.0791446004833693	0.0000000000000110300493282224	0.000000000630548707649449	0.999999994126455
chr6	72106784	0.0679271774153844	0.355816349784749	-0.287889172369365	0.0329462138428678	-8.73815649174168	0.0473470523721438	0.525676302846687	0.0000000000000000023694513070982	0.00000000000033119029079099	0.999999994110915
chr7	44502976	0.49965389601537	0.109768889203736	0.389885006811634	0.050833492931589	7.66984490592325	0.0747012015586602	0.10520067049565	0.0000000000000172204444156911	0.000000000938055795462499	0.999999994101632
chr18	38829848	0.376215556000584	0.7609524022812	-0.384736846280615	0.0499457696987041	-7.7030917453375	0.0558167760987072	0.156072436114318	0.000000000000013281293222359	0.000000000744193218968128	0.999999994041879
chr21	46024432	0.501700703891011	0.063242072627473	0.438458631263538	0.0594081375603247	7.38044734727317	0.0593311907612538	0.0529551714843844	0.000000000000157758557595433	0.00000000662249286180221	0.999999993909601
chr28	22417391	0.487993063461435	0.0528092519269178	0.435183811534517	0.0588711103952168	7.39214546172168	0.18955695243982	0.0810547499378456	0.000000000000144478340320591	0.00000000609518130007074	0.999999993777648
chr9	44276223	0.634027947112155	0.241725076965947	0.392302870146208	0.0513814525093352	7.6351066578924	0.396599255290159	0.268252179429883	0.0000000000000225633554639497	0.00000000118838661274449	0.999999993606201
chr17	41765440	0.635432620001255	0.317629437702178	0.317803182299077	0.0383334547301003	8.29049154417931	0.214793642557134	0.277070978830439	0.000000000000000112781411967496	0.0000000000100316573712488	0.999999993335938
chr13	12120837	0.624504408942294	0.214605054408255	0.409899354534039	0.054561959218538	7.51254831030282	0.102318818993862	0.0383808712930303	0.0000000000000579873319938117	0.00000000271665503080875	0.999999993256183
chr8	28721474	0.545516042731903	0.143623699908086	0.401892342823817	0.0532290718365012	7.55024141804073	0.0683557602328759	0.0656975031803498	0.0000000000000434452161394906	0.00000000210917138863969	0.999999992925212
chr1	123352084	0.212361172261531	0.726821738095073	-0.514460565833542	0.0731141369021355	-7.03640345945896	0.0497045149164765	0.0770858399811704	0.00000000000197265214187761	0.0000000610491873206451	0.999999992804862
chr7	63050100	0.542618688610548	0.174284248709442	0.368334439901107	0.0473804136393252	7.77398109490951	0.201083251104525	0.180561960803749	0.00000000000000760570952688645	0.000000000453119816961855	0.999999992580054
chr27	28524587	0.442788812827853	0.00724281582979238	0.435545996998061	0.0592892383003005	7.34612232311059	0.0541292098387464	0.0458265485665879	0.000000000000204039658622467	0.00000000834498191381628	0.999999992408188
chr11	32437874	0.492747318104583	0.158676246742877	0.334071071361706	0.0413619967033437	8.076763647503	0.989475163503282	0.190029358505155	0.000000000000000665082761282635	0.0000000000508080648345247	0.999999992390909
chr10	47385988	0.177496042734988	0.704421504916217	-0.526925462181229	0.0754751031325417	-6.98144739538674	0.0453928739115955	0.0383874482301711	0.00000000000292154301833243	0.0000000841691183559274	0.999999992275774
chr14	46273204	0.0298890431658391	0.426485098462366	-0.396596055296527	0.052492008114743	-7.5553607023302	0.0349833537693828	0.0781601303021959	0.0000000000000417700645273185	0.00000000204344521514393	0.999999991992007
chr19	2800709	0.413200459520713	0.0521893224016978	0.361011137119016	0.0462273285825939	7.80947435614846	0.122850207787063	0.0415494175227775	0.00000000000000574269806803949	0.00000000035033306152596	0.999999991800819
chr11	49034622	0.0933653087318926	0.538351693709355	-0.444986384977463	0.0611171763249404	-7.28087277153665	0.0939213346473588	0.507856370261744	0.000000000000331667368491065	0.000000012901083700956	0.999999991725154
chr2	52136745	0.276966114225245	0.679311355086563	-0.402345240861318	0.0535907137306718	-7.50774178682084	0.0456358704963873	0.21448561807029	0.0000000000000601560101173076	0.00000000280277075454739	0.999999991583327
chr7	44503182	0.446055928247123	0.0476979005380573	0.398358027709066	0.0528958978724246	7.53098148876939	0.0910430359391114	0.034612481228341	0.0000000000000503603282208764	0.0000000024036019026514	0.999999991520951
chr12	47775317	0.4596918192279	0.0317683395433461	0.427923479684554	0.0582209851473731	7.3499869265586	0.0537786861074065	0.0538864523004631	0.000000000000198226242143503	0.00000000814651187927795	0.999999991113704
chr12	55551040	0.0849762566536962	0.534341387154923	-0.449365130501227	0.062042973968935	-7.24280449106492	0.0893034726099896	0.0287057155538466	0.000000000000439500258124837	0.0000000165882447365805	0.999999991042572
chr2	75734454	0.332022002749328	0.808526914149272	-0.476504911399944	0.0668778868749054	-7.12499951278729	0.0421894799013787	0.0342872310826063	0.00000000000104081056172628	0.0000000355399337649302	0.999999990975767
chr27	28524591	0.442788812827853	0.00724281582979238	0.435545996998061	0.0596484300386062	7.30188534243337	0.0514328172952859	0.0458265485665879	0.000000000000283763042205262	0.0000000112265432761221	0.999999990745817
chr9	24665421	0.287716756533878	0.669583354347217	-0.38186659781334	0.0501163540635568	-7.61960052658784	0.0792028807892221	0.127607431717189	0.000000000000025446197448204	0.00000000130773241863896	0.999999990683887
chr5	52881776	0.089420605017012	0.362859525458729	-0.273438920441717	0.0308410070499517	-8.86608274492596	0.238412154331538	0.989475163503282	0.0000000000000000007576418158342	0.000000000000114045572027513	0.999999990651595
chr16	55843329	0.0712023978698048	0.363788494691257	-0.292586096821452	0.0342823474216775	-8.53459925665542	0.0969977593499394	0.789363489984234	0.0000000000000000140642051025329	0.00000000000156921171039158	0.999999990321179
chr11	45044764	0.497104885458577	0.107915640659346	0.389189244799231	0.051507702346939	7.55594264674786	0.0667991467975196	0.0697111834274244	0.0000000000000415837065595328	0.00000000203824805175337	0.999999990142599
chr6	69245344	0.63197296705714	0.312350751507695	0.319622215549445	0.0391346638303838	8.16724060630089	0.0451750830041346	0.0339577079476209	0.000000000000000315523213378205	0.0000000000255624728684925	0.999999989997686
chr6	69245210	0.672207630197105	0.380719870763259	0.291487759433846	0.0341349279210765	8.53928152734924	0.0393057314584614	0.0459786411929762	0.0000000000000000135058955646153	0.00000000000152701064741843	0.999999989867926
chr1	45250659	0.245172856891898	0.598177230898371	-0.353004374006472	0.0451017897882049	-7.82683737528285	0.114608475460529	0.0575967609300645	0.00000000000000500295553893886	0.000000000310415917453762	0.999999989862045
chr12	55551050	0.0849762566536962	0.534341387154923	-0.449365130501227	0.0623414517313113	-7.20812746610344	0.0536879742746406	0.0290988264860292	0.000000000000567265182239093	0.0000000208235173809707	0.999999989530489
chr7	33486460	0.398850650777391	0.0551046876908748	0.343745963086516	0.0435427322390315	7.89445093154682	0.172308640900936	0.0274950865566973	0.00000000000000291596087380416	0.000000000191183832355782	0.999999989149082
chr24	9285234	0.169750213405236	0.540399364747985	-0.37064915134275	0.0483779495675687	-7.66153081426219	0.177458449394225	0.0439177429803508	0.0000000000000183729781953426	0.000000000994449875901784	0.99999998893538
chr1	44945453	0.411781676382128	0.0150680396291245	0.396713636753003	0.0531062804399258	7.47018306435089	0.0904161304768394	0.0539404009936233	0.0000000000000800833310486691	0.00000000360481449089728	0.999999988459786
chr9	24665472	0.287716756533878	0.669583354347217	-0.38186659781334	0.0504703497803692	-7.56615714919949	0.0536638755139036	0.111640934200175	0.0000000000000384426957019281	0.00000000189892495158186	0.999999988301252
chr7	2589820	0.478463682640827	0.00804577802036116	0.470417904620465	0.0663581463331727	7.0890754280353	0.0551682403210767	0.0456781327368356	0.00000000000135010930025996	0.0000000445679347797862	0.999999988118515
chr23	44992899	0.242952718346896	0.563789398738956	-0.320836680392061	0.0395692835584616	-8.10822566241414	0.516269606118218	0.446859776852741	0.000000000000000513642786968315	0.0000000000398371761749893	0.999999988043902
chr27	9552094	0.275761633163745	0.630603227861946	-0.354841594698201	0.0456662731350428	-7.77032085909168	0.228356517465887	0.178630876831491	0.00000000000000782875605049143	0.000000000464233700521825	0.999999988010038
chr21	46024375	0.441249849082264	0.0522799373179174	0.388969911764347	0.0518082687382091	7.5078731877693	0.105065939297065	0.0895765101511641	0.000000000000060095676074963	0.00000000280277075454739	0.99999998781258
chr11	45044772	0.497104885458577	0.107915640659346	0.389189244799231	0.0518514796737405	7.50584645314048	0.0480202706019023	0.0608230751341773	0.0000000000000610329244058471	0.00000000283842909360001	0.999999987783256
chr31	16769852	0.0330101961594298	0.524608670579368	-0.491598474419938	0.0703000784576447	-6.99285811915734	0.0647798853096991	0.194627549149384	0.00000000000269341865108916	0.0000000791563980999791	0.999999987291119
chr13	12120873	0.588394572292227	0.188999350701297	0.39939522159093	0.0537564354363792	7.42971922056876	0.0615081060239645	0.168747146279815	0.00000000000010882844261036	0.00000000474057217790932	0.999999987224732
chr10	47386141	0.177496042734988	0.704421504916217	-0.526925462181229	0.0768420380743153	-6.85725516118704	0.130402907995701	0.0510468909392035	0.00000000000701961875321241	0.000000180719189422092	0.9999999861895
chr13	38923244	0.33602874993676	0.0503095834791647	0.285719166457595	0.0334437839077	8.54326673220168	0.29979821533456	0.0721204685015203	0.0000000000000000130479754382673	0.00000000000149095685654744	0.999999985973607
chr6	42703368	0.35004699840109	0.0119020438376861	0.338144954563404	0.0428844726140822	7.88502070682724	0.635067897619439	0.0298813999786782	0.00000000000000314483364302163	0.000000000204085808401824	0.999999985973601
chr6	69245263	0.647069245557157	0.330794142338402	0.316275103218756	0.0389971266779749	8.1102155507622	0.0344279658527741	0.0338971207182912	0.000000000000000505300437945494	0.000000000039331688092712	0.999999985379714
chr11	26789376	0.390577818899696	0.0842510871023211	0.306326731797375	0.0372178087421899	8.23064930875752	0.121345656768445	0.0721347207148788	0.000000000000000186201353269991	0.0000000000159487841330887	0.999999985198074
chr15	54020234	0.475546478068451	0.133778413060709	0.341768065007741	0.0436151117113164	7.8360011380887	0.111774511640436	0.230377294305549	0.00000000000000465121660994116	0.000000000292154606476599	0.999999985151848
chr29	20425083	0.086879081665057	0.452404831063753	-0.365525749398696	0.0479338084523472	-7.62563545857365	0.0453199099209323	0.989475163503282	0.0000000000000242835165328411	0.00000000125558948853266	0.999999984826704
chr2	75734481	0.332022002749328	0.808526914149272	-0.476504911399944	0.0679976393714349	-7.00766843973879	0.0845362543728717	0.0417036717461135	0.00000000000242322208184524	0.0000000724377336300384	0.999999984617732
chr5	64635411	0.437928759668933	0.134117794670917	0.303810964998016	0.0368090408146304	8.25370502122025	0.270431116297922	0.189537068786316	0.000000000000000153558093248804	0.000000000013332337119818	0.999999984613517
chr11	26789274	0.446227559719857	0.122511377772469	0.323716181947388	0.0404493221007449	8.00300635795887	0.185584802029958	0.0542370830957971	0.00000000000000121417668492143	0.0000000000875000658689259	0.999999984059233
chr19	8499855	0.1423091302288	0.348716564910042	-0.206407434681242	0.0192409755003199	-10.7274932436669	0.402243393840072	0.947181266901739	0.00000000000000000000000000756197257729582	0.00000000000000000000409296882144603	0.999999984011405
chr13	46916151	0.0918152196892105	0.400217073623237	-0.308401853934026	0.037708101551928	-8.17866297271222	0.0606266127311039	0.989475163503282	0.000000000000000287010626698969	0.0000000000234767937277096	0.999999983685694
chr21	46024245	0.369495371846879	0.0427235078265153	0.326771864020364	0.0410442461723183	7.96145366267563	0.180619969089123	0.0412478211028503	0.00000000000000170029739485075	0.00000000011818027608697	0.999999983531214
chr1	33912066	0.706382161053057	0.343082041264181	0.363300119788876	0.0476684381506385	7.62139759311602	0.228623241467012	0.183258223898326	0.0000000000000250943684031367	0.00000000129226183041386	0.999999983391334
chr24	9285040	0.133932461481936	0.49486784148625	-0.360935380004313	0.0472508543870326	-7.6387058961492	0.0665441995179295	0.056908201816973	0.000000000000021941585949352	0.0000000011628614520696	0.999999983274476
chr3	55315283	0.176432470063474	0.556538711709789	-0.380106241646314	0.0507389724230135	-7.49140598428656	0.446790030811429	0.0665664832925963	0.0000000000000681396855025832	0.00000000314023567572252	0.999999983101487
chr3	54498101	0.28600016211868	0.0143641447028827	0.271636017415797	0.0310921451039292	8.73648365231222	0.439486256485439	0.0460878724694638	0.00000000000000000240478689193469	0.00000000000033247574602954	0.999999983072887
chr24	9285310	0.208165993813838	0.599747496533216	-0.391581502719378	0.052826626644945	-7.41257823164161	0.157015966216123	0.133737604352105	0.00000000000012386734063884	0.0000000053048311472906	0.999999983010758
chr2	75734489	0.332022002749328	0.808526914149272	-0.476504911399944	0.0683147108535664	-6.97514350051688	0.0942597180503163	0.0398245573411569	0.00000000000305558763891329	0.0000000876481147613948	0.999999982193379
chr5	53316662	0.376278345107336	0.704731018324448	-0.328452673217112	0.0414547412155466	-7.92316303482153	0.356910899120371	0.230615499062015	0.00000000000000231543661366314	0.000000000156655716661347	0.999999982149188
chr26	11554000	0.144315165541054	0.437227105576097	-0.292911940035042	0.0350072839798007	-8.36717124939065	0.0849817526253009	0.304824931914749	0.0000000000000000590178954407597	0.00000000000578295829879202	0.999999982121696
chr6	42703370	0.35004699840109	0.0119020438376861	0.338144954563404	0.0432767597277433	7.8135460392759	0.608178387711359	0.0488245178836368	0.00000000000000556010916829371	0.000000000340828904143728	0.999999981313604
chr13	12120828	0.624504408942294	0.214605054408255	0.409899354534039	0.0563782104100604	7.27052794958697	0.0678261735287955	0.0555852548306787	0.000000000000358085209115692	0.0000000138440030159397	0.999999980661992
chr29	20425100	0.086879081665057	0.452404831063753	-0.365525749398696	0.0483601659811838	-7.5584056006118	0.0464960540733866	0.989475163503282	0.0000000000000408039979720524	0.00000000200776727095339	0.999999979970114
chr28	29815369	0.392241471967953	0.0982595443390981	0.293981927628855	0.0353499719208221	8.3163270479344	0.771038237029135	0.0527558325433857	0.0000000000000000907312345951248	0.00000000000827048783023646	0.999999979613494
chr13	45559237	0.202743671594141	0.567988413027095	-0.365244741432954	0.0483444580506736	-7.55504883414171	0.184352227368184	0.184177856118003	0.0000000000000418702728325084	0.00000000204441596499949	0.999999979508119
chr12	44057985	0.320057941371899	0.752487755170443	-0.432429813798544	0.0606584622735649	-7.12892806033096	0.281963564142563	0.0461114552402621	0.00000000000101153581810711	0.0000000346332819128699	0.999999978776152
chr1	47765620	0.697547313757804	0.296828296020648	0.400719017737156	0.0548866214271199	7.30085050451215	0.223664887515995	0.173108164879303	0.000000000000285954331603771	0.0000000112956703207498	0.999999978602652
chr16	44402961	0.415801862089439	0.763011737796202	-0.347209875706763	0.0451347890542438	-7.6927328781681	0.0954650439781006	0.15192794479584	0.0000000000000144025006095031	0.000000000798226998638759	0.999999978388097
chr9	45396663	0.552301676710414	0.850475696865011	-0.298174020154597	0.0362104445398637	-8.23447554824521	0.158005349869995	0.0338027700528839	0.000000000000000180345942397189	0.0000000000154994347708317	0.999999977856178
chr5	57453461	0.586751874712591	0.906618812051081	-0.319866937338489	0.0401789444206188	-7.96105875729134	0.0668101223943294	0.0640821692046073	0.00000000000000170573357236412	0.00000000011823507448843	0.999999977774979
chr5	42845792	0.50633739747475	0.0109533279025042	0.495384069572246	0.0722747220841698	6.85418159056124	0.0883029444124316	0.0477953398189846	0.0000000000071721928870406	0.000000184110900668559	0.999999977570727
chr15	54020491	0.511627720219216	0.132338395347	0.379289324872216	0.0511040724378781	7.42190018874284	0.0748882732652568	0.190165858286847	0.000000000000115451807523551	0.00000000497794302087208	0.999999976868874
chr11	32437737	0.72356707367395	0.348230885016453	0.375336188657497	0.0504005979323253	7.44705825040953	0.150488680265304	0.132734252948312	0.0000000000000954444854300349	0.00000000420800477483478	0.999999976586307
chr16	34389694	0.69793161381532	0.28082572788807	0.41710588592725	0.0580616541388417	7.18384434811025	0.532654491020245	0.0811674863712877	0.000000000000677780253247494	0.0000000244222350586688	0.999999976398539
chr9	24665377	0.270185526739963	0.662646452834556	-0.392460926094593	0.0535763547979989	-7.32526368347202	0.0385109779423916	0.0971865724624198	0.000000000000238429433567482	0.00000000964296116649389	0.999999976027601
chr30	25491432	0.131704175306192	0.418744422881259	-0.287040247575067	0.0342800479747539	-8.37339106953591	0.123170645152951	0.989475163503282	0.0000000000000000559834338516811	0.00000000000556314992432194	0.999999975684188
chr4	71503512	0.168962889818092	0.67649577095708	-0.507532881138988	0.0747937595351097	-6.78576507309732	0.0749296641523976	0.0384579766090081	0.0000000000115472923204608	0.000000276602970391789	0.999999974638205
chr12	44057989	0.320057941371899	0.752487755170443	-0.432429813798544	0.0610125647506801	-7.08755345010674	0.252596089880018	0.0664531913227124	0.00000000000136503589464972	0.0000000448646523855749	0.999999974608484
chr6	69245329	0.637776837788071	0.319724631005945	0.318052206782127	0.0400491386543587	7.94154924346948	0.0325427020180235	0.0313519809701582	0.0000000000000019967140628459	0.000000000135452119523448	0.999999974041462
chr6	69245275	0.647069245557157	0.330794142338402	0.316275103218756	0.0397485418157502	7.95689826018808	0.0555841362442462	0.0338809352776282	0.00000000000000176405649029347	0.000000000121536683973624	0.99999997352114
chr31	11556954	0.560131137904979	0.195431619966042	0.364699517938937	0.0486971175438112	7.48913973421176	0.104112651769548	0.107880415544984	0.0000000000000693265017724803	0.00000000318339637688131	0.999999972698437
chr13	3251393	0.38160031155436	0.85685033507072	-0.47525002351636	0.0690705344234136	-6.88064784040906	0.0337720927403305	0.0294056569822305	0.00000000000595809753860066	0.000000156740898071453	0.99999997226987
chr1	123381887	0.519163398757999	0.198870735661983	0.320292663096017	0.0405572780013436	7.89729190123178	0.101800197126158	0.0932492215746715	0.00000000000000285028324302067	0.00000000018736059234745	0.999999972081259
chr5	57453508	0.597850121410766	0.906701604838555	-0.308851483427789	0.038458516291124	-8.03076959833392	0.116896174817168	0.0447323552934924	0.000000000000000968631103187783	0.0000000000714233985533595	0.999999971912088
chr1	47765642	0.697547313757804	0.296828296020648	0.400719017737156	0.0553861957610762	7.23499803932679	0.0903684479694531	0.313957014581455	0.000000000000465535863859163	0.0000000174415294508866	0.999999971742974
chr28	12966870	0.55648513280532	0.837106146817586	-0.280621014012266	0.0333362369125701	-8.41789715942572	0.328694866664346	0.123418340754348	0.0000000000000000383302024525615	0.0000000000039317928493729	0.999999969891981
chr13	3251374	0.38160031155436	0.85685033507072	-0.47525002351636	0.0692633152381446	-6.86149691048331	0.0356667569137695	0.0285164224773813	0.00000000000681426784968683	0.000000176167299998371	0.999999969819964
chr8	44947377	0.419103103273807	0.727257085367991	-0.308153982094184	0.0384346936044908	-8.01759954860622	0.19527216335927	0.068630942140843	0.00000000000000107831684241408	0.0000000000785999297413098	0.999999969489561
chr6	69245338	0.63197296705714	0.312350751507695	0.319622215549445	0.040614961662808	7.86956831827148	0.0355037694858105	0.0329462554662906	0.0000000000000035586703787002	0.000000000229187994312253	0.999999968030718
chr28	22986792	0.446711392394934	0.0596233979564354	0.387087994438498	0.0530948332521615	7.29050212099009	0.0369358613717775	0.0517348013694096	0.000000000000308801945464871	0.0000000121228914956993	0.999999967969677
chr19	32914920	0.503538512813506	0.157020446064118	0.346518066749389	0.0456276204131654	7.59448035228689	0.149244890783854	0.0604721982228529	0.0000000000000309030033032083	0.00000000155980873498917	0.999999967200348
chr1	21382230	0.614876793287812	0.206952087223784	0.407924706064028	0.0570250809943524	7.1534261582974	0.0717097539818612	0.156654992251761	0.000000000000846383221062467	0.0000000299044448814821	0.999999966644581
chr30	25491444	0.131704175306192	0.418744422881259	-0.287040247575067	0.03463868535977	-8.28669577363467	0.11295967286538	0.916414534460931	0.000000000000000116437964218977	0.0000000000103004056443437	0.99999996663312
chr15	3557444	0.509039588936605	0.0739926926984242	0.435046896238181	0.062063150316965	7.00974562226275	0.16384490292153	0.386816463211616	0.00000000000238751804672207	0.0000000717074780894803	0.999999966396736
chr6	19911639	0.791892200740231	0.109794515900597	0.682097684839634	0.107853747152172	6.32428360488261	0.0366584146043073	0.027667756241052	0.000000000254410096203609	0.00000387542259713182	0.999999966137279
chr11	26789288	0.444652232407755	0.121711831873495	0.32294040053426	0.0413711656697482	7.80592945125555	0.122818455953516	0.150370936902447	0.00000000000000590646155916329	0.000000000359461428810864	0.999999964532596
chr2	40568513	0.474264436013522	0.129078073750085	0.345186362263438	0.0455026018350411	7.58607966012204	0.218027900977305	0.0465851789434351	0.0000000000000329729752225074	0.0000000016587499264684	0.99999996445677
chr1	68000071	0.242629598992377	0.616484339169475	-0.373854740177098	0.050853063688462	-7.35166601696648	0.203126949569583	0.0458826006508713	0.000000000000195751432930657	0.00000000807088170732647	0.999999963821181
chr3	48997464	0.115184798261724	0.429875286870954	-0.31469048860923	0.0398679740831152	-7.89331526987489	0.402802561523968	0.215411324076922	0.00000000000000294263005363578	0.000000000192436416538006	0.99999996378499
chr5	52524090	0.455730765321534	0.722294334560196	-0.266563569238661	0.0309493959741376	-8.6128843826681	0.413713508438789	0.345438836321913	0.0000000000000000071244935941719	0.000000000000863049890512873	0.999999963128391
chr2	57933746	0.390070439998274	0.0782544917009963	0.311815948297278	0.0393813366327252	7.91786097067525	0.347857067538781	0.0714945038344684	0.00000000000000241631325182388	0.000000000162615759583198	0.999999962463665
chr2	75734492	0.332022002749328	0.808526914149272	-0.476504911399944	0.0700354521602183	-6.80376718793585	0.06824165319771	0.0846381809639457	0.0000000000101918197141404	0.000000247631704633961	0.999999961903459
chr19	50640861	0.355950188703334	0.00833890428240116	0.347611284420932	0.0460893118505148	7.54212355238386	0.0508782823973535	0.0452178877778307	0.0000000000000462379349130764	0.00000000222774615612372	0.999999961157222
chr9	67670385	0.512856992830779	0.160286179135813	0.352570813694966	0.0470823135698239	7.4883918601854	0.203963033201339	0.0272051469733396	0.0000000000000697225987262875	0.00000000319581609033286	0.999999959402338
chr5	23963417	0.172420635848321	0.472533375498286	-0.300112739649965	0.0373228842429176	-8.04098465961709	0.311826363159558	0.127070106634375	0.000000000000000891194153669904	0.0000000000665887830770181	0.99999995877044
chr22	20318669	0.225081098769644	0.66619711844041	-0.441116019670766	0.0636245548061511	-6.93310972492839	0.0730331178951786	0.0920170248782236	0.00000000000411688628961564	0.000000113343885573376	0.999999958707882
chr11	2843960	0.149399805906096	0.656234906220597	-0.506835100314501	0.0758849361721728	-6.67899488199555	0.0579682438116326	0.0333515070093013	0.0000000000240586563895766	0.000000507908544301305	0.999999958666891
chr6	39824143	0.666890424339059	0.198434830425814	0.468455593913245	0.0687262410849609	6.8162551380357	0.0975724757431952	0.0284787642498048	0.00000000000934442825439412	0.000000231238857767173	0.999999958666103
chr12	44058101	0.303169290876442	0.736629035627769	-0.433459744751327	0.0622254658020949	-6.96595419839724	0.239995528319195	0.171294234387521	0.0000000000032618525995257	0.0000000926099219702131	0.999999958133777
chr23	20105015	0.363687120062604	0.710071621161324	-0.346384501098721	0.0459858903949021	-7.53240826967048	0.209065910048003	0.0736520285093388	0.0000000000000498129189784023	0.00000000238642981764608	0.999999957885867
chr16	44402867	0.436760063842871	0.778031639191677	-0.341271575348805	0.0450464228251902	-7.57599724784282	0.11618531506923	0.161988649006836	0.0000000000000356379363536525	0.00000000177416024712376	0.999999957473074
chr14	39354076	0.0610296735593546	0.282648610436612	-0.221618936877257	0.0227140647330913	-9.75690346406332	0.0657322196485969	0.660322486864353	0.000000000000000000000172336890430693	0.00000000000000004981920312017	0.999999957066534
chr11	26789535	0.289356447543679	0.0299397649505922	0.259416682593086	0.0297831961934731	8.71016934877987	0.222056890031158	0.0340694321045142	0.00000000000000000303421145316513	0.000000000000402018288976284	0.999999956643453
chr12	35020655	0.0495851871615951	0.49509819469161	-0.445513007530015	0.064553369707461	-6.90146787919767	0.0734059652206366	0.0742286964088116	0.00000000000514679102180488	0.000000138111357368654	0.999999956593264
chr11	26789245	0.4636514887547	0.129142031272917	0.334509457481783	0.0438157970520229	7.63444876021808	0.118510384868383	0.0369685242822987	0.000000000000022678866360995	0.00000000119152482959437	0.999999956546402
chr9	45396632	0.519870481771305	0.819732819964661	-0.299862338193356	0.0373431085515097	-8.02992439099537	0.0629512562890358	0.0765231449782052	0.000000000000000975327550902516	0.0000000000717093176002386	0.999999956519311
chr14	10731466	0.17012841280408	0.667929498646154	-0.497801085842074	0.0743827782338455	-6.69242394088967	0.108170532958087	0.0765527797516504	0.0000000000219503845373787	0.00000046924144947271	0.999999955540831
