chr	pos	mu1	mu2	diff	diff.se	stat	phi1	phi2	pval	fdr	postprob.overThreshold	annotation	direction	nearest_gene	dist_to_gene
chr11	7428037	0.333416645735059	0.118847423147672	0.214569222587386	0.0407783587419281	5.26184057444096	0.184448857893172	0.0686492541775273	0.000000142620409215388	0.000790116123443365	0.99751953209703	Intergenic	Hyper	LOC_00022575	3859
chr9	12084304	0.506485047997373	0.191800401730135	0.314684646267238	0.0764174101164161	4.11797057487083	0.243102809389023	0.12321007767934	0.0000382223484853897	0.0620269438635884	0.997518087191697	Exon	Hyper	LOC_00000187	0
chr8	7415970	0.700346341496706	0.90718247808506	-0.206836136588354	0.0380351508700187	-5.43802592752152	0.0341139876323605	0.0409682990588034	0.0000000538741362463214	0.000357089060815902	0.997514283623934	Intron	Hypo	LOC_00023928	0
chr26	6539030	0.379182011899228	0.645994168287498	-0.26681215638827	0.0593893367795275	-4.49259363475911	0.210114157607107	0.0675492709463611	0.0000070360965717863	0.0174065680389224	0.99751359425325	Intron	Hypo	LOC_00017725	0
chr6	28079337	0.484402939170553	0.671927926069855	-0.187524986899303	0.0311622444960033	-6.01769833759418	0.989475163503282	0.138753582734172	0.00000000176914485695551	0.0000200737717742825	0.997512799805394	TE	Hypo	LOC_00007607	1047
chr7	52655760	0.355669053102655	0.154022941948935	0.20164611115372	0.036190268168507	5.57183246653014	0.906057598445489	0.237173302898071	0.0000000252073766403711	0.000191019412706587	0.997512582114906	TE	Hyper	LOC_00002998	526
chr5	22739662	0.242430154815155	0.631855502887226	-0.389425348072072	0.103058281945749	-3.77869047222299	0.0918292713459045	0.392578612160345	0.00015765524038996	0.173634183948243	0.997511340021364	TE	Hypo	LOC_00015250	246
chr28	2323371	0.2721310623829	0.0347164599192886	0.237414602463611	0.0489303401838543	4.8520938454859	0.08529429114675	0.050661916342311	0.00000122164787562861	0.00444028909560961	0.997510367202492	Intron	Hyper	LOC_00020191	0
chr1	43613303	0.267701939080116	0.55526870944212	-0.287566770362003	0.0667945016101973	-4.30524614196839	0.0751429875270334	0.0614733420693744	0.0000166800168735742	0.033232770883161	0.997508396751972	TE	Hypo	LOC_00006204	5472
chr16	19087420	0.427524773467565	0.69014502636457	-0.262620252897005	0.0579216139403117	-4.53406310755836	0.066241005150397	0.0244934372339294	0.00000578597293990222	0.0149689574966269	0.99750432823507	Intron	Hypo	LOC_00005051	0
chr7	60510784	0.191062577740262	0.587312014451359	-0.396249436711097	0.105558964953794	-3.75382078523172	0.0521897109280732	0.119721345956382	0.000174159402773903	0.186122201730999	0.997497015397944	Intron	Hypo	LOC_00003100	0
chr1	72109352	0.478093033272128	0.77380492889564	-0.295711895623512	0.0697361601543506	-4.24043846074974	0.100798764695502	0.0322936140793045	0.0000223083591423888	0.0414599550841357	0.997495567313851	TE	Hypo	LOC_00006561	1507
chr25	26036739	0.141473056760668	0.437761309763486	-0.296288253002818	0.0699416693289201	-4.23621935029089	0.0289906042283872	0.054697817978896	0.0000227314725073968	0.0420649941700587	0.997495523614505	Exon	Hypo	LOC_00004651	0
chr1	72012843	0.313139893741733	0.10243876544572	0.210701128296013	0.0394459456542312	5.34151545365251	0.17101298805087	0.184846210149019	0.0000000921727567741094	0.000554061679424393	0.997495082219788	TE	Hyper	LOC_00006557	1439
chr21	52915541	0.296049475554469	0.625367017842965	-0.329317542288497	0.0817165995543548	-4.02999566898825	0.0442330675763241	0.0598346181281009	0.0000557778805816764	0.0821082146483706	0.997494016949521	Intergenic	Hypo	LOC_00013084	139064
chr21	15904765	0.238056238811055	0.541513715242898	-0.303457476431844	0.0725147966217808	-4.18476629003874	0.123658545830503	0.687606810576932	0.0000285459639052639	0.0498033548392808	0.997489933842801	Intron	Hypo	LOC_00012539	0
chr12	28129872	0.153297159053959	0.34565203531844	-0.192354876264481	0.0329168457772634	-5.84366064616514	0.103336576199343	0.989475163503282	0.00000000510660048907657	0.0000495556752415301	0.997489648789464	Intergenic	Hypo	LOC_00025574	543
chr19	33135077	0.364082798315867	0.106993394011051	0.257089404304816	0.0559924417137996	4.59150193197335	0.175718775712815	0.047935339247471	0.00000440067567924408	0.0120960656780374	0.997488434191224	TE	Hyper	LOC_00021677	1032
chr1	72012888	0.302271244745517	0.0984829925669362	0.203788252178581	0.036996195109951	5.50835705058132	0.195359017187383	0.166205001315742	0.0000000362198189554233	0.000258161558358441	0.997487107280382	TE	Hyper	LOC_00006557	1394
chr28	532723	0.414779588465488	0.114458757872224	0.300320830593264	0.071415772492007	4.2052451456277	0.0538165535271547	0.0751457744056734	0.0000260799319178844	0.0466101701204462	0.997484136447671	Intergenic	Hyper	LOC_00020155	510
chr11	50196397	0.366490564808693	0.123623056194305	0.242867508614388	0.0509543382153888	4.76637548676944	0.295441537744946	0.192830097368381	0.0000018756955520758	0.00622842275114916	0.997475055543659	Promoter	Hyper	XLOC_015791U_lncRNA	644
chr17	25802648	0.523582452045344	0.29311652710235	0.230465924942994	0.0465471537790692	4.95123560157673	0.989475163503282	0.0829835751853265	0.000000737437598229149	0.0029796259858812	0.997467547237524	TE	Hyper	LOC_00019775	164
chr28	19492617	0.409247275439053	0.726466794035932	-0.317219518596879	0.0775010036937771	-4.0931020693652	0.0911167037092438	0.0521023145524778	0.0000425640241317539	0.0672456281357178	0.997466952946983	Intron	Hypo	LOC_00020351	0
chr8	12841620	0.0645280751766802	0.224728520583752	-0.160200445407071	0.0214798108570584	-7.45818696790008	0.0796531525055981	0.573015895837212	0.0000000000000877211350983354	0.0000000039013005608457	0.997465787535553	TE	Hypo	LOC_00024022	29477
chr9	62296692	0.503169391966764	0.792559054702415	-0.289389662735651	0.0675805508525372	-4.2821441832741	0.0373773460155535	0.131462819276781	0.0000185100973574309	0.0359999713579744	0.997464031391358	TE	Hypo	LOC_00000859	8710
chr31	7105443	0.23744788690491	0.0452676029413526	0.192180283963557	0.0328953945841036	5.84216381634245	0.115072632799189	0.0686842505976744	0.00000000515270981960182	0.0000498761206546815	0.997462423649072	Intron	Hyper	LOC_00010811	0
chr8	14959244	0.451294678416667	0.750559745400938	-0.299265066984271	0.0711144145667725	-4.20821951228014	0.272391844329621	0.0446217957203353	0.0000257390766193811	0.046145126921226	0.997460940372183	Intron	Hypo	LOC_00024045	0
chr9	70754130	0.248804625439817	0.0225053439339144	0.226299281505903	0.0450793523862593	5.02002068634157	0.247330549216932	0.0510489140452412	0.000000516659153133823	0.00224518744950354	0.997458374329071	TE	Hyper	LOC_00000965	1394
chr6	53372848	0.186592860658467	0.444476256417148	-0.257883395758681	0.0563562555659807	-4.57594978887049	0.32746890439169	0.65352136709247	0.00000474064246574051	0.012817550343067	0.997456906273802	Intron	Hypo	LOC_00007947	0
chr15	22249059	0.177633111362151	0.516353561436827	-0.338720450074676	0.0852218631278293	-3.97457222410885	0.0288981565489907	0.148852323562434	0.0000705058648234334	0.0976535901149959	0.99745420315477	Intron	Hypo	LOC_00011859	0
chr18	23725209	0.185559421386984	0.407196960363287	-0.221637538976303	0.0434252893367337	-5.10388168649043	0.0354318523867318	0.265963226814771	0.000000332756357816845	0.00157400736592321	0.997453374462281	Exon	Hypo	LOC_00020943	0
chr9	30890698	0.205050531867995	0.0250643008243939	0.179986231043602	0.0285569027963269	6.30272240401196	0.326531489984021	0.063525015347324	0.000000000292462430719818	0.00000435348587273883	0.997452316921001	TE	Hyper	LOC_00000451	51662
chr1	72109390	0.470389752383375	0.770666950945798	-0.300277198562422	0.071504122850261	-4.19943894971262	0.084820375347164	0.0467900503463038	0.0000267577160663676	0.0475144044769662	0.997452139090189	TE	Hypo	LOC_00006561	1545
chr6	13453158	0.10694085565966	0.34115571913582	-0.23421486347616	0.0479185740780597	-4.88776780157569	0.051235100492475	0.640558333637829	0.00000101985714313928	0.00385787586834288	0.99745194001123	Exon	Hypo	LOC_00007427	0
chr13	12919207	0.718976569408446	0.478062325968359	0.240914243440088	0.0503106559927678	4.78853313848103	0.292558437191478	0.404784122551292	0.00000168004823507066	0.00569395967162835	0.9974518476156	Promoter	Hyper	LOC_00010049	1046
chr21	41207793	0.434904907400729	0.171651319548359	0.26325358785237	0.0582886093554131	4.51638134386067	0.0617830652997134	0.113880147544047	0.00000629053388415079	0.0159642178007997	0.997451039455757	TE	Hyper	LOC_00012917	56562
chr23	12907274	0.10672219313687	0.322577951299314	-0.215855758162444	0.0413669896745727	-5.21806783284318	0.126674925381711	0.0328280883757477	0.000000180799254879735	0.00095740310974915	0.997450258040798	Intron	Hypo	LOC_00011255	0
chr23	17365411	0.711831104606216	0.435512763127721	0.276318341478495	0.0629609347672681	4.38872679543104	0.0455125566990104	0.116836992912204	0.0000114016193034636	0.0250212705979058	0.997448354136866	Intron	Hyper	LOC_00011344	0
chr3	68039795	0.449850264659078	0.673556786633477	-0.223706521974399	0.0441743227135044	-5.06417548097484	0.0647249296543215	0.100150930870822	0.000000410171697882986	0.00186828750476647	0.99744816807217	TE	Hypo	LOC_00018922	1175
chr30	10577884	0.452554130795757	0.743761905390615	-0.291207774594858	0.0682895165301978	-4.26431155748607	0.115132906621097	0.168402391123746	0.0000200519490442851	0.0382414645228356	0.997444541853044	Intergenic	Hypo	LOC_00023509	262
chr8	48967509	0.237739935520758	0.471950006370044	-0.234210070849286	0.0479428342615029	-4.88519451252701	0.0302568241804936	0.251447854863024	0.00000103326795630915	0.00389990709239903	0.997439934587778	Exon	Hypo	LOC_00024515	0
chr1	77961158	0.158192954562538	0.444073370366984	-0.285880415804446	0.0664069234186037	-4.3049790757865	0.0857923286435883	0.0695043279443451	0.00001670015194599	0.0332604948692063	0.997437835061639	Intron	Hypo	LOC_00006638	0
chr3	61751980	0.168351153298659	0.417012335028213	-0.248661181729554	0.0531138830063401	-4.68166075712958	0.118388560119565	0.279109096686615	0.00000284560116169387	0.00864558001352078	0.997436259087059	Intergenic	Hypo	LOC_00018913	444207
chr21	30737807	0.109181229587299	0.292303546325525	-0.183122316738226	0.0296985107376527	-6.16604375740827	0.0963072789850702	0.491828452852584	0.000000000700197158883728	0.00000910652512180469	0.997435923342483	Intron	Hypo	LOC_00012780	0
chr26	34920466	0.54862363593718	0.256868724068327	0.291754911868853	0.0685122720757123	4.25843287676166	0.0941681562416866	0.0744718372576999	0.0000205865014101988	0.0390142312544184	0.997435681024368	Intron	Hyper	LOC_00018093	0
chr23	22929313	0.410693602427248	0.795749351393231	-0.385055748965984	0.101852685134233	-3.78051642387742	0.156581304066754	0.0414828263275605	0.000156503394283389	0.17269456447497	0.997435567549562	TE	Hypo	LOC_00011434	30657
chr23	37415238	0.196795227271061	0.502118165261164	-0.305322937990103	0.0733655739944311	-4.16166495219242	0.0941542108685868	0.0539053361999223	0.0000315935661624377	0.0537671178732106	0.997434004029805	Intron	Hypo	LOC_00011604	0
chr21	43587750	0.671500967201396	0.383448857989964	0.288052109211432	0.0671989087908648	4.28655932654953	0.0275810835180006	0.0327557636811047	0.0000181461757036415	0.035465718935532	0.997432497813572	Intergenic	Hyper	LOC_00012941	862
chr14	36762727	0.636649969206317	0.919092182811928	-0.282442213605611	0.0652136595027841	-4.33102843421251	0.186753111358856	0.0926494379926215	0.0000148414512771614	0.0304183603173054	0.997425869510117	Intergenic	Hypo	LOC_00009505	2432
chr5	7430381	0.386026642574516	0.119425454915716	0.266601187658799	0.0595541071493754	4.47662135190949	0.514412925482836	0.130521022840339	0.00000758335714694825	0.0184018838344657	0.997424820997112	Promoter	Hyper	LOC_00015016	603
chr5	51320701	0.146481095800318	0.420062082971269	-0.273580987170951	0.0620508196554968	-4.40898264825283	0.146917171845224	0.225106268582715	0.0000103857345053563	0.0234129789616021	0.997424218412025	Intron	Hypo	LOC_00015772	0
chr28	2745286	0.583762687232602	0.337948497480571	0.245814189752032	0.0521335389037688	4.71508734915868	0.0316265919918814	0.507500830606764	0.00000241607077608017	0.0076048736408706	0.997420515201088	Intron	Hyper	LOC_00020198	0
chr7	30220550	0.651637936482031	0.305347976501036	0.346289959980995	0.0880629318603285	3.9323010563653	0.05617771045721	0.0423221431874031	0.0000841366030233271	0.111037391865502	0.997419224201812	Intron	Hyper	LOC_00002703	0
chr19	16338939	0.386071054974172	0.634091489907195	-0.248020434933023	0.0529305087043555	-4.68577463176004	0.0471428570636564	0.0432269152634378	0.00000278903032692041	0.00851540232124225	0.997417069848334	Promoter	Hypo	LOC_00021483	947
chr6	33853341	0.255038630419198	0.0838497265226468	0.171188903896551	0.025458034336218	6.72435670545891	0.622828815936599	0.153983366358891	0.0000000000176369887935478	0.000000391508339645986	0.997415619601168	Intergenic	Hyper	LOC_00007684	6421
chr5	18865164	0.245898996163401	0.0240247967217031	0.221874199441698	0.0435945995760097	5.08948818430703	0.0400781282559852	0.0335409037733321	0.000000359031228511122	0.00167432077657525	0.997410035341553	Intergenic	Hyper	LOC_00015161	124564
chr1	14408276	0.673580872649669	0.374530628340895	0.299050244308774	0.071215047398961	4.19925641042453	0.454763926243684	0.0392926885036258	0.0000267792939505009	0.0475394472992868	0.997405496622459	TE	Hyper	LOC_00005774	735
chr3	974255	0.340224342958229	0.0800107473816094	0.26021359557662	0.0573279311104335	4.53903691510091	0.033996394107811	0.100242842382622	0.00000565117430959403	0.0147069675234389	0.997402496915276	Intron	Hyper	LOC_00018136	0
chr6	50105666	0.433822277688054	0.191409427757456	0.242412849930597	0.0509618659029084	4.75674988809157	0.184668900519423	0.27686405277426	0.00000196734668500062	0.00646942426309531	0.997400984668109	Intron	Hyper	LOC_00007882	0
chr31	24496040	0.291086972177415	0.0466694201566569	0.244417552020758	0.051679935828018	4.72944766870722	0.037929934819984	0.103399259289169	0.00000225131473888083	0.00719166439246347	0.997400682425687	Intron	Hyper	LOC_00011054	0
chr2	33072267	0.199926272924315	0.414348007300628	-0.214421734376313	0.0409471226437816	-5.23655193654677	0.113017478186152	0.0473166657641815	0.000000163604219247038	0.000883638823463333	0.997400016292055	Intron	Hypo	LOC_00013471	0
chr21	30271846	0.35237897791024	0.733158706507498	-0.380779728597259	0.100487970688637	-3.78930658055688	0.0347262614642825	0.127378046052906	0.000151068381768294	0.168391851566628	0.997399141813443	TE	Hypo	LOC_00012776	10187
chr31	1155738	0.248652182425324	0.557448010646898	-0.308795828221574	0.074725415204862	-4.13240699131615	0.230146419214915	0.522038246117716	0.0000358984045924589	0.0591273522511541	0.997398400457706	Intron	Hypo	LOC_00010737	0
chr1	23072337	0.32095024832428	0.0558015598884042	0.265148688435876	0.0591067425454738	4.48592964215349	0.0481258494651653	0.0449281185187291	0.00000725966966776284	0.0178004077432054	0.997397582315635	Intron	Hyper	LOC_00005890	0
chr12	36857511	0.107073609376397	0.32520224969776	-0.218128640321362	0.042280239916165	-5.15911548169729	0.0998256938340182	0.266470246758279	0.000000248119241456033	0.00124030698673776	0.997396528632439	TE	Hypo	LOC_00025706	511
chr20	51306527	0.852140879273463	0.342050257147555	0.510090622125909	0.146887331477637	3.47266586569835	0.0352476490308848	0.0368914015221481	0.000515316479165064	0.393102163697992	0.99739616988465	Intergenic	Hyper	LOC_00014920	48303
chr6	77446264	0.932376013543299	0.681710967944475	0.250665045598823	0.0539329144408808	4.64771926749096	0.0397946438304799	0.0351685682769055	0.00000335625253387371	0.0098205585960876	0.997393464036837	Intron	Hyper	LOC_00008300	0
chr18	9421438	0.727242439324704	0.274443091609609	0.452799347715094	0.126327094605367	3.58434070798187	0.031844909350833	0.0348152368959452	0.000337930727986017	0.295275220461832	0.997392901035886	Intron	Hyper	LOC_00020806	0
chr5	24023860	0.132362630883605	0.418710182243038	-0.286347551359433	0.0667081937855855	-4.29253941846807	0.0453689931933649	0.0427481710133024	0.0000176641178371451	0.0347263288113714	0.99739273597695	TE	Hypo	LOC_00015280	24061
chr14	13244175	0.443311253743869	0.691034491592563	-0.247723237848694	0.0528839570974245	-4.68427953287101	0.134761846162406	0.172205673572728	0.00000280946379455008	0.00855929826504161	0.997391714257513	Intron	Hypo	LOC_00009138	0
chr12	36511160	0.171858856461008	0.375197935600705	-0.203339079139697	0.0369957444085076	-5.49628294796352	0.4415283842022	0.381827450921187	0.0000000387879982936176	0.000273181208797127	0.997391088802836	Intron	Hypo	LOC_00025696	0
chr26	34882581	0.609429133619988	0.85730292674787	-0.247873793127883	0.0529397803567358	-4.6821840109192	0.136864947005157	0.0381195478245506	0.00000283834513665379	0.0086286872536813	0.997390894863792	Intergenic	Hypo	LOC_00018091	13091
chr24	38106175	0.398195933665629	0.605111802532608	-0.206915868866979	0.038283048720867	-5.40489526776365	0.449081216525054	0.166339653386165	0.0000000648462719350793	0.000415725687800709	0.997387083346975	Intron	Hypo	LOC_00016866	0
chr1	43613329	0.290502541114479	0.573856460822066	-0.283353919707588	0.0656599074209734	-4.31547851401748	0.0860987892248254	0.0692056091272737	0.0000159257542459975	0.0321103546972512	0.997384710374761	TE	Hypo	LOC_00006204	5498
chr7	66589210	0.449918799533032	0.201275035636452	0.248643763896579	0.0532338767769954	4.67078069362082	0.341716490817211	0.470751398106847	0.00000300057155193757	0.00901520535592362	0.997383078721294	Intron	Hyper	LOC_00003191	0
chr6	15450533	0.544508292339976	0.319101158674441	0.225407133665535	0.0449125550180496	5.01880005657545	0.0782745546367999	0.539627374779587	0.000000519952312494779	0.00225487593493214	0.997382864463218	Intron	Hyper	LOC_00007457	0
chr2	54804394	0.656346465457851	0.873846249515617	-0.217499784057766	0.0420831684440524	-5.16833195073991	0.0930917845882846	0.0493611696584915	0.000000236192527857376	0.00119240281350579	0.997381520278044	Intron	Hypo	LOC_00013823	0
chr31	7105486	0.205676573253441	0.0391872128478307	0.16648936040561	0.0238139717314501	6.99124708314551	0.278141708933299	0.0324326297446631	0.00000000000272453435408218	0.0000000798497865228487	0.997381087564421	Intron	Hyper	LOC_00010811	0
chr22	28109576	0.252167865930354	0.0616961739183811	0.190471692011973	0.0324069725604495	5.87749107562214	0.225772548752359	0.0542948670262998	0.00000000416531163790058	0.000041586203295818	0.997378689475207	TE	Hyper	LOC_00008666	916
chr25	8215986	0.535542639454105	0.290540979431124	0.245001660022981	0.0519414653124693	4.71688002156083	0.0635596378861943	0.0403712231394031	0.00000239488821065382	0.00755034379021201	0.997377883622035	Promoter	Hyper	LOC_00004410	1683
chr10	56577501	0.744274231208925	0.432386084102158	0.311888147106767	0.0759019208689129	4.10909425659222	0.116766047181305	0.0579797457087824	0.0000397213940088311	0.0637886019345652	0.99737765811982	Exon	Hyper	LOC_00017589	0
chr31	2833863	0.5098179239236	0.767859800020166	-0.258041876096566	0.0566136024067293	-4.55794835740561	0.132218698144321	0.112950678848052	0.00000516557340556687	0.0137168447936542	0.997377498758285	Intron	Hypo	LOC_00010757	0
chr4	70530363	0.595606132618414	0.792101468596456	-0.196495335978042	0.0345693100069641	-5.6840977137946	0.106521685972088	0.0693213210634168	0.0000000131505077374993	0.000109900348412868	0.997375634603603	Intron	Hypo	LOC_00004244	0
chr15	23613722	0.284926462737446	0.554617314393969	-0.269690851656523	0.0607988629723049	-4.43578775115207	0.0478875240959951	0.0306745443420331	0.00000917362011062303	0.0213180182516038	0.997372890540346	Intron	Hypo	LOC_00011882	0
chr3	29372440	0.482095714002095	0.770296979413019	-0.288201265410925	0.0674369575195517	-4.27363979650724	0.0566524614242572	0.0675742587463753	0.0000192307617266979	0.0370363127607893	0.997370890538279	Intron	Hypo	LOC_00018453	0
chr8	16621364	0.219540341406106	0.042204448395885	0.177335893010221	0.0277150995277888	6.39852990000681	0.279056151415385	0.0820450320411747	0.000000000156880025947288	0.0000025931654632325	0.997367757941312	Intron	Hyper	LOC_00024086	0
chr15	19827600	0.116935356914003	0.330589732640775	-0.213654375726772	0.0407323028262161	-5.24533014100201	0.0472232809194267	0.0687831797332458	0.000000156002726975585	0.000849254008071335	0.997366845387109	Intron	Hypo	LOC_00011842	0
chr1	81265643	0.0424226397338109	0.291868281231525	-0.249445641497714	0.0535595715832144	-4.6573494545257	0.0445431623916837	0.0309114287072784	0.00000320306488371609	0.00947586758754107	0.997366791186291	Exon	Hypo	LOC_00006687	0
chr22	1047560	0.406034150616334	0.733158144946681	-0.327123994330347	0.0814110575032023	-4.018176453702	0.0814117375852497	0.0375792976552831	0.0000586502712379136	0.0853356347654843	0.997363389736646	Intergenic	Hypo	LOC_00008320	1113
chr1	29483112	0.56517956628631	0.310612254719256	0.254567311567055	0.0554149726151242	4.59383627842084	0.129965246923034	0.179925122877772	0.00000435170846533146	0.0119951682268656	0.99735864854589	Intron	Hyper	LOC_00005977	0
chr7	4732235	0.89739086169331	0.46381137424981	0.433579487443499	0.119621613117056	3.62459154449972	0.0443338695671125	0.169768422895846	0.000289418493533486	0.265488848170198	0.997357448687722	Intergenic	Hyper	LOC_00002360	10162
chr23	5144056	0.833985789796471	0.592573312160283	0.241412477636188	0.0507050062116788	4.761117208592	0.057523150441942	0.0756538021404244	0.000001925241882258	0.00635686573902825	0.997355837430265	Exon	Hyper	LOC_00011119	0
chr19	24489749	0.508107660830811	0.238812991155857	0.269294669674954	0.0607031551271713	4.43625490488574	0.0339797231957425	0.215706860948498	0.00000915374476833328	0.0212834965374531	0.997355582591544	Intron	Hyper	LOC_00021575	0
chr2	69216134	0.285058218024372	0.689987232409734	-0.404929014385362	0.109349013939263	-3.70308793648818	0.126766825776226	0.0527158395729488	0.000212991011769891	0.214331203789678	0.997354998011288	TE	Hypo	LOC_00014126	18007
chr8	22826559	0.716571741643745	0.393984523818468	0.322587217825277	0.0798469113273534	4.04007133729626	0.0345004185319029	0.0454050346236886	0.0000534349458122806	0.0795584232760693	0.997345669582167	Intron	Hyper	LOC_00024184	0
chr1	117715731	0.258419368357832	0.00557547084148904	0.252843897516343	0.0548318258084809	4.611261685859	0.0370510298874683	0.0461792347400848	0.0000040023231673194	0.0112540478845378	0.99734420471537	TE	Hyper	LOC_00007130	9488
chr1	14401908	0.54626038565338	0.803821582794001	-0.257561197140622	0.0565270113842311	-4.55642693348673	0.0362135567504126	0.0450947477600896	0.00000520311269786567	0.0137920535305479	0.997343039316305	Intron	Hypo	LOC_00005774	0
chr8	33355660	0.369840172545341	0.633803599279596	-0.263963426734255	0.0588274265474875	-4.48708097950154	0.162442664380257	0.0602814108607082	0.00000722056352776459	0.017730155075398	0.997341665027434	TE	Hypo	LOC_00024312	5197
chr2	59139136	0.473861827317707	0.226900882094404	0.246960945223303	0.0527352036483289	4.68303767005798	0.538687952406632	0.569642141264007	0.00000282654543321058	0.00859799206594827	0.997338197203119	Intron	Hyper	LOC_00013916	0
chr30	22168455	0.592532262041858	0.807995622288457	-0.215463360246599	0.0414329441187614	-5.20029085138157	0.742334123940023	0.0345205624801841	0.00000019897690914429	0.00103661419663146	0.99733804375165	Exon	Hypo	LOC_00023630	0
chr7	27675229	0.95382359065383	0.581679718384084	0.372143872269745	0.0976591443785344	3.81064031062249	0.0388765562185264	0.0283429937538687	0.000138607315650089	0.158388326660681	0.997338038554912	Exon	Hyper	LOC_00002682	0
chr15	3610501	0.228563450648692	0.0183143972739158	0.210249053374776	0.0395640519340552	5.31414359998356	0.311791323694729	0.0349488419254384	0.000000107160090911825	0.000625098105845469	0.997336763165598	TE	Hyper	LOC_00011710	8640
chr1	2699643	0.208940269075089	0.440698289510417	-0.231758020435328	0.0472898876583313	-4.90079448083649	0.159075465225572	0.654765960907546	0.000000954498672071314	0.00366182425346582	0.997333316980015	TE	Hypo	LOC_00005611	3050
chr20	19331560	0.189417316762399	0.517228363237571	-0.327811046475173	0.0817674421905471	-4.00906568302891	0.0492656060423252	0.0469554821542222	0.0000609594603883663	0.0877668152166483	0.997332640027699	Intergenic	Hypo	LOC_00014544	1418
chr17	14004754	0.262912859024627	0.554523421973138	-0.291610562948511	0.0687902800748411	-4.23912451920897	0.0311591849029951	0.0287912298776501	0.0000224393173589323	0.0416060728985029	0.997327173578773	Exon	Hypo	LOC_00019643	0
chr11	47074975	0.852766066195424	0.440775537690464	0.41199052850496	0.112034555930913	3.67735226941066	0.0398419190761447	0.0257235619213017	0.000235667480098989	0.230103645531241	0.997324158485057	Exon	Hyper	LOC_00023085	0
chr8	11625541	0.151740490735996	0.385259310403135	-0.233518819667139	0.0479469634961823	-4.87035679925242	0.233628339080499	0.0563681744346395	0.0000011139690991142	0.0041375873357081	0.997321293453356	Intron	Hypo	LOC_00024011	0
chr3	56092280	0.22688182068714	0.572044061225189	-0.345162240538049	0.0880488364216405	-3.92012267925003	0.312799597838491	0.103924528322864	0.0000885039040380096	0.115022827888444	0.997318783277981	Intron	Hypo	LOC_00018855	0
chr3	25041676	0.453821257504239	0.167046793148639	0.2867744643556	0.0670796863818875	4.27513126288309	0.0308132213041197	0.0514879252186617	0.0000191024715429332	0.036845027867825	0.997318388389513	Intron	Hyper	LOC_00018397	0
chr13	8850904	0.417098995235796	0.217078151649564	0.200020843586232	0.0359235896685247	5.56795257466949	0.0572314250321181	0.213697978198785	0.0000000257749949784111	0.000194740674177446	0.997317552462914	Intron	Hyper	LOC_00009988	0
chr25	11823402	0.250366193329066	0.526475112269272	-0.276108918940206	0.0632546056851567	-4.36504055237511	0.110991223864546	0.0580511151282445	0.000012709917753434	0.0270771679092217	0.997316408957823	TE	Hypo	LOC_00004468	3059
chr1	31581161	0.35481059164516	0.635469254649463	-0.280658663004303	0.0649143831468268	-4.32352044953572	0.203995687347097	0.064634867995906	0.0000153558897013291	0.031208717928626	0.997307309318959	Exon	Hypo	LOC_00006008	0
chr27	9856319	0.558135795124706	0.796458069873365	-0.238322274748658	0.0497093587979657	-4.79431399864308	0.106464092037072	0.235960030248949	0.00000163232433311499	0.00556036552064368	0.997303907114411	TE	Hypo	LOC_00024875	5782
chr2	426502	0.0582915209807488	0.316384412938282	-0.258092891957533	0.0568149361352924	-4.54269439541287	0.106560069931255	0.093033953649732	0.00000555397397417765	0.0145089260217021	0.99730368684353	Intron	Hypo	LOC_00013086	0
chr31	3618822	0.340732373891691	0.566695909039329	-0.225963535147638	0.0452695482980056	-4.99151291857694	0.151951192357134	0.256799388819376	0.000000599081751271039	0.0025231922861164	0.997303093456835	TE	Hypo	LOC_00010762	286
chr26	8511090	0.357815388941759	0.722098302054938	-0.364282913113179	0.0949823645982607	-3.8352689433871	0.0429874590305458	0.100402645799422	0.000125426971335071	0.147596690388885	0.997302933049201	Intron	Hypo	LOC_00017736	0
chr13	19547793	0.128611641420847	0.392135347991119	-0.263523706570272	0.0587735992624184	-4.48370883997873	0.142082436898621	0.0801621288190598	0.00000733567395815438	0.0179435296776268	0.997300950103987	Exon	Hypo	LOC_00010162	0
chr12	46653737	0.698953233332334	0.464531253497144	0.234421979835191	0.0483158909773635	4.85186084936362	0.345381032454227	0.0921478239412164	0.00000122308428096462	0.00444465926222277	0.997299983097317	Intergenic	Hyper	LOC_00025833	190
chr9	12290431	0.311297604396296	0.561317725191951	-0.250020120795656	0.0539231801298553	-4.63659821608386	0.0483151691938572	0.189350780262362	0.00000354189935230445	0.0102249907481195	0.997299648354068	Intron	Hypo	LOC_00000192	0
chr1	100113074	0.0752836480498943	0.252083681545229	-0.176800033495335	0.0276057318085398	-6.4044682720797	0.0741297124393487	0.450447997820434	0.000000000150894327771907	0.00000251218001636376	0.997299015600217	Promoter	Hypo	LOC_00006929	1190
chr9	70754123	0.248804625439817	0.0225053439339144	0.226299281505903	0.0453990324897178	4.98467189927795	0.23451678076585	0.0510489140452412	0.000000620670441417986	0.00259350814139655	0.997298596394875	TE	Hyper	LOC_00000965	1387
chr28	28261069	0.569102183316171	0.0909903038437232	0.478111879472447	0.135982243854393	3.51598757249806	0.0437191770424717	0.0494192493139795	0.000438121491280064	0.351939968062196	0.997297674309656	Intron	Hyper	LOC_00020517	0
